Date,^GDAXI,FTSEMIB.MI,^FCHI,^IBEX,^STOXX50E
2011-05-09,7410.52001953125,21666.0,4007.260009765625,10396.2890625,2902.39990234375
2011-05-10,7501.52001953125,21984.0,4052.510009765625,10474.3896484375,2939.02001953125
2011-05-11,7495.0498046875,22031.0,4058.080078125,10531.4892578125,2942.429931640625
2011-05-12,7443.9501953125,21788.0,4023.2900390625,10487.5888671875,2917.050048828125
2011-05-13,7403.31005859375,21764.0,4018.85009765625,10356.4892578125,2894.60009765625
2011-05-16,7387.5400390625,21685.0,3989.820068359375,10363.8896484375,2881.31005859375
2011-05-17,7256.64990234375,21409.0,3941.580078125,10306.3896484375,2849.60009765625
2011-05-18,7303.52978515625,21444.0,3978.0,10343.689453125,2867.300048828125
2011-05-19,7358.22998046875,21560.0,4027.739990234375,10376.7890625,2890.60009765625
2011-05-20,7266.81982421875,21237.0,3990.85009765625,10226.5888671875,2853.97998046875
2011-05-23,7121.52001953125,20533.0,3906.97998046875,10082.6904296875,2794.260009765625
2011-05-24,7150.66015625,20582.0,3916.8798828125,10115.890625,2801.27001953125
2011-05-25,7170.93994140625,20816.0,3928.989990234375,10217.3896484375,2816.840087890625
2011-05-26,7114.08984375,20668.0,3917.219970703125,10203.189453125,2799.820068359375
2011-05-27,7163.47021484375,20831.0,3950.97998046875,10261.189453125,2819.39990234375
2011-05-30,7160.2998046875,20792.0,3942.530029296875,10257.5888671875,
2011-05-31,7293.68994140625,21110.0,4006.93994140625,10475.9892578125,
2011-06-01,7217.43017578125,20866.0,3964.81005859375,10339.2890625,2827.659912109375
2011-06-02,7074.1201171875,20701.0,3889.8701171875,10260.9892578125,
2011-06-03,7109.02978515625,20810.0,3890.679931640625,10285.689453125,2789.110107421875
2011-06-06,7084.56982421875,20525.0,3863.39990234375,10157.689453125,2765.330078125
2011-06-07,7103.25,20575.0,3871.919921875,10168.0888671875,2774.5
2011-06-08,7060.22998046875,20277.0,3837.97998046875,10082.490234375,2752.06005859375
2011-06-09,7159.66015625,20390.0,3878.64990234375,10121.689453125,2778.1201171875
2011-06-10,7069.89990234375,20118.0,3805.090087890625,9950.7900390625,2732.5400390625
2011-06-13,7085.14013671875,20081.0,3807.610107421875,9946.1904296875,
2011-06-14,7204.7900390625,20359.0,3864.580078125,10132.5888671875,2779.93994140625
2011-06-15,7115.080078125,19919.0,3806.85009765625,9933.08984375,2731.5
2011-06-16,7110.2001953125,19852.0,3792.31005859375,9918.490234375,2730.6201171875
2011-06-17,7164.0498046875,20097.0,3823.739990234375,10135.189453125,2770.1201171875
2011-06-20,7150.2099609375,19693.0,3799.659912109375,10038.08984375,2748.010009765625
2011-06-21,7285.509765625,20102.0,3877.070068359375,10231.8896484375,2801.989990234375
2011-06-22,7278.18994140625,20014.0,3871.3701171875,10226.189453125,2795.070068359375
2011-06-23,7149.43994140625,19468.0,3787.7900390625,9942.58984375,2730.860107421875
2011-06-24,7121.3798828125,19154.0,3784.800048828125,9812.6904296875,2715.8798828125
2011-06-27,7107.89990234375,19297.0,3796.550048828125,9872.1904296875,2723.929931640625
2011-06-28,7170.43017578125,19455.0,3851.889892578125,9936.6904296875,2750.489990234375
2011-06-29,7294.14013671875,19865.0,3924.22998046875,10143.5888671875,2802.550048828125
2011-06-30,7376.240234375,20187.0,3982.2099609375,10359.8896484375,2848.530029296875
2011-07-01,7419.43994140625,20517.0,4007.35009765625,10491.9892578125,2875.669921875
2011-07-04,7442.9599609375,20476.0,4003.110107421875,10467.9892578125,2870.18994140625
2011-07-05,7439.43994140625,20278.0,3978.830078125,10330.0888671875,2850.510009765625
2011-07-06,7431.18994140625,19783.0,3961.340087890625,10204.4892578125,2832.6298828125
2011-07-07,7471.43994140625,19736.0,3979.9599609375,10196.189453125,2844.510009765625
2011-07-08,7402.72998046875,19050.0,3913.550048828125,9938.1904296875,2790.090087890625
2011-07-11,7230.25,18295.0,3807.510009765625,9670.58984375,2709.139892578125
2011-07-12,7174.14013671875,18511.0,3774.1201171875,9603.390625,2693.530029296875
2011-07-13,7267.8701171875,18843.0,3793.27001953125,9666.890625,2715.050048828125
2011-07-14,7214.740234375,18640.0,3751.22998046875,9598.58984375,2631.97998046875
2011-07-15,7220.1201171875,18450.0,3726.590087890625,9484.1904296875,2675.3798828125
2011-07-18,7107.919921875,17886.0,3650.7099609375,9347.7900390625,2622.360107421875
2011-07-19,7192.669921875,18229.0,3694.949951171875,9443.7900390625,2631.97998046875
2011-07-20,7221.35986328125,18784.0,3754.60009765625,9732.7900390625,2705.75
2011-07-21,7290.14013671875,19491.0,3816.75,10017.58984375,2631.97998046875
2011-07-22,7326.39013671875,19461.0,3842.699951171875,10059.2900390625,2772.60009765625
2011-07-25,7344.5400390625,18979.0,3812.969970703125,9866.1904296875,2742.699951171875
2011-07-26,7349.4501953125,19030.0,3787.8798828125,9833.390625,2739.64990234375
2011-07-27,7252.68017578125,18494.0,3734.070068359375,9643.2900390625,2693.7099609375
2011-07-28,7190.06005859375,18558.0,3712.659912109375,9656.990234375,2692.760009765625
2011-07-29,7158.77001953125,18434.0,3672.77001953125,9630.6904296875,2670.3701171875
2011-08-01,6953.97998046875,17720.0,3588.050048828125,9318.1904296875,
2011-08-02,6796.75,17273.0,3522.7900390625,9114.8916015625,2544.889892578125
2011-08-03,6640.58984375,17006.0,3454.93994140625,9037.69140625,2497.830078125
2011-08-04,6414.759765625,16128.0,3320.35009765625,8686.4912109375,2412.2900390625
2011-08-05,6236.16015625,16016.0,3278.56005859375,8671.19140625,2375.14990234375
2011-08-08,5923.27001953125,15640.0,3125.18994140625,8459.3916015625,2286.909912109375
2011-08-09,5917.080078125,15721.0,3176.18994140625,8428.8916015625,2294.239990234375
2011-08-10,5613.419921875,14676.0,3002.989990234375,7965.99169921875,2153.77001953125
2011-08-11,5797.66015625,15277.0,3089.659912109375,8249.3916015625,2215.449951171875
2011-08-12,5997.740234375,15889.0,3213.8798828125,8647.291015625,2307.330078125
2011-08-15,6022.240234375,,3239.06005859375,8708.9912109375,2324.47998046875
2011-08-16,5994.89990234375,15751.0,3230.89990234375,8674.291015625,2323.669921875
2011-08-17,5948.93994140625,15951.0,3254.340087890625,8728.19140625,2331.1201171875
2011-08-18,5602.7998046875,14970.0,3076.0400390625,8317.69140625,2206.610107421875
2011-08-19,5480.0,14602.0,3016.989990234375,8141.8916015625,2159.070068359375
2011-08-22,5473.77978515625,14862.0,3051.360107421875,8293.8916015625,2183.389892578125
2011-08-23,5532.3798828125,14707.0,3084.3701171875,8279.791015625,2199.97998046875
2011-08-24,5681.080078125,14981.0,3139.550048828125,8369.0908203125,2238.699951171875
2011-08-25,5584.14013671875,14945.0,3119.0,8299.0908203125,2216.699951171875
2011-08-26,5537.47998046875,14800.0,3087.639892578125,8185.49169921875,2190.43994140625
2011-08-29,5670.06982421875,15141.0,3154.199951171875,8394.9912109375,2239.300048828125
2011-08-30,5643.919921875,15106.0,3159.739990234375,8444.791015625,2239.139892578125
2011-08-31,5784.85009765625,15563.0,3256.760009765625,8718.5908203125,2302.080078125
2011-09-01,5730.6298828125,15671.0,3265.830078125,8761.0908203125,2305.75
2011-09-02,5538.330078125,15061.0,3148.530029296875,8463.4912109375,2220.719970703125
2011-09-05,5246.18017578125,14334.0,2999.5400390625,8066.49169921875,2107.27001953125
2011-09-06,5193.97021484375,14050.0,2965.639892578125,7936.39208984375,2080.10009765625
2011-09-07,5405.52978515625,14646.0,3073.179931640625,8156.591796875,2151.159912109375
2011-09-08,5408.4599609375,14748.0,3085.830078125,8277.791015625,2163.39990234375
2011-09-09,5189.93017578125,14020.0,2974.590087890625,7910.1923828125,2073.669921875
2011-09-12,5072.330078125,13474.0,2854.81005859375,7640.6923828125,1995.010009765625
2011-09-13,5166.35986328125,13769.0,2894.929931640625,7834.1923828125,2036.6400146484375
2011-09-14,5340.18994140625,14140.0,2949.139892578125,8045.69189453125,2083.3798828125
2011-09-15,5508.240234375,14643.0,3045.6201171875,8337.8916015625,2155.6201171875
2011-09-16,5573.509765625,14547.0,3031.080078125,8388.3916015625,2159.280029296875
2011-09-19,5415.91015625,14087.0,2940.0,8222.69140625,2096.10009765625
2011-09-20,5571.68017578125,14356.0,2984.050048828125,8362.19140625,2140.409912109375
2011-09-21,5433.7998046875,14120.0,2935.820068359375,8210.291015625,2098.489990234375
2011-09-22,5164.2099609375,13482.0,2781.679931640625,7830.7919921875,1995.75
2011-09-23,5196.56005859375,13665.0,2810.110107421875,7996.8916015625,2026.030029296875
2011-09-26,5345.56005859375,14119.0,2859.340087890625,8201.69140625,2083.35009765625
2011-09-27,5628.43994140625,14811.0,3023.3798828125,8531.8916015625,2194.030029296875
2011-09-28,5578.419921875,14741.0,2995.6201171875,8480.19140625,2176.639892578125
2011-09-29,5639.580078125,15046.0,3027.64990234375,8592.4912109375,2212.43994140625
2011-09-30,5502.02001953125,14836.0,2981.9599609375,8546.5908203125,2179.659912109375
2011-10-03,,14643.0,2926.830078125,8353.791015625,2138.239990234375
2011-10-04,5216.7099609375,14244.0,2850.550048828125,8225.3916015625,2091.090087890625
2011-10-05,5473.02978515625,14806.0,2973.89990234375,8477.291015625,2179.419921875
2011-10-06,5645.25,15332.0,3075.3701171875,8704.791015625,2248.780029296875
2011-10-07,5675.7001953125,15529.0,3095.56005859375,8798.3916015625,2269.18994140625
2011-10-10,5847.2900390625,16098.0,3161.469970703125,8892.3916015625,2320.800048828125
2011-10-11,5865.009765625,16036.0,3153.52001953125,8845.4912109375,2315.969970703125
2011-10-12,5994.47021484375,16506.0,3229.760009765625,9026.4912109375,2372.14990234375
2011-10-13,5914.83984375,15894.0,3186.93994140625,8943.4912109375,2332.52001953125
2011-10-14,5967.2001953125,16290.0,3217.889892578125,8975.4912109375,2355.47998046875
2011-10-17,5859.43017578125,15915.0,3166.06005859375,8864.291015625,2315.889892578125
2011-10-18,5877.41015625,15970.0,3141.10009765625,8811.291015625,2306.81005859375
2011-10-19,5913.52978515625,16293.0,3157.340087890625,8849.4912109375,2330.080078125
2011-10-20,5766.47998046875,15678.0,3084.070068359375,8608.19140625,2271.77001953125
2011-10-21,5970.9599609375,16117.0,3171.340087890625,8852.9912109375,2337.510009765625
2011-10-24,6055.27001953125,16232.0,3220.4599609375,8957.0908203125,2369.070068359375
2011-10-25,6046.75,16061.0,3174.2900390625,8879.5908203125,2343.9599609375
2011-10-26,6016.06982421875,16072.0,3169.6201171875,8832.4912109375,2335.06005859375
2011-10-27,6337.83984375,16955.0,3368.6201171875,9270.490234375,2476.919921875
2011-10-28,6346.18994140625,16654.0,3348.6298828125,9224.390625,2462.360107421875
2011-10-31,6141.33984375,16018.0,3242.840087890625,8954.8916015625,2385.219970703125
2011-11-01,5834.509765625,14928.0,3068.330078125,8579.5908203125,2259.72998046875
2011-11-02,5965.6298828125,15273.0,3110.590087890625,8574.4912109375,2291.889892578125
2011-11-03,6133.18017578125,15766.0,3195.469970703125,8712.5908203125,2347.93994140625
2011-11-04,5966.16015625,15347.0,3123.550048828125,8596.3916015625,2291.469970703125
2011-11-07,5928.68017578125,15549.0,3103.60009765625,8476.3916015625,2275.919921875
2011-11-08,5961.43994140625,15664.0,3143.300048828125,8518.4912109375,2303.199951171875
2011-11-09,5829.5400390625,15072.0,3075.159912109375,8340.5908203125,2249.389892578125
2011-11-10,5867.81005859375,15218.0,3064.840087890625,8310.8916015625,2254.919921875
2011-11-11,6057.02978515625,15779.0,3149.3798828125,8556.0908203125,2324.81005859375
2011-11-14,5985.02001953125,15464.0,3108.949951171875,8372.19140625,2288.320068359375
2011-11-15,5933.14013671875,15298.0,3049.1298828125,8237.5908203125,2254.0
2011-11-16,5913.35986328125,15419.0,3064.89990234375,8304.0908203125,2267.9599609375
2011-11-17,5850.169921875,15198.0,3010.2900390625,8270.5908203125,2242.780029296875
2011-11-18,5800.240234375,15233.0,2997.010009765625,8310.0908203125,2236.679931640625
2011-11-21,5606.0,14510.0,2894.93994140625,8020.99169921875,2160.280029296875
2011-11-22,5537.39013671875,14286.0,2870.679931640625,7904.89208984375,2136.81005859375
2011-11-23,5457.77001953125,13916.0,2822.429931640625,7739.2919921875,2096.7900390625
2011-11-24,5428.10986328125,13921.0,2822.25,7721.7919921875,
2011-11-25,5492.8701171875,13937.0,2856.969970703125,7763.4921875,2111.260009765625
2011-11-28,5745.330078125,14578.0,3012.929931640625,8119.8916015625,2221.760009765625
2011-11-29,5799.91015625,14627.0,3026.760009765625,8127.99169921875,2234.169921875
2011-11-30,6088.83984375,15269.0,3154.6201171875,8449.4912109375,2330.429931640625
2011-12-01,6035.8798828125,15245.0,3129.949951171875,8420.9912109375,2313.840087890625
2011-12-02,6080.68017578125,15476.0,3164.949951171875,8558.5908203125,2342.5
2011-12-05,6106.08984375,15926.0,3201.280029296875,8705.791015625,2369.389892578125
2011-12-06,6028.81982421875,15848.0,3179.6298828125,8712.791015625,2356.7099609375
2011-12-07,5994.72998046875,15651.0,3175.97998046875,8644.291015625,2344.919921875
2011-12-08,5874.43994140625,14979.0,3095.489990234375,8461.19140625,2288.050048828125
2011-12-09,5986.7099609375,15484.0,3172.35009765625,8649.69140625,2342.590087890625
2011-12-12,5785.43017578125,14897.0,3089.590087890625,8380.9912109375,2269.4599609375
2011-12-13,5774.259765625,14851.0,3078.719970703125,8327.791015625,2260.97998046875
2011-12-14,5675.14013671875,14430.0,2976.169921875,8181.99169921875,2205.909912109375
2011-12-15,5730.6201171875,14628.0,2998.72998046875,8250.3916015625,2224.889892578125
2011-12-16,5701.77978515625,14572.0,2972.300048828125,8203.3916015625,2202.719970703125
2011-12-19,5670.7099609375,14548.0,2974.199951171875,8252.9912109375,2202.949951171875
2011-12-20,5847.02978515625,14965.0,3055.389892578125,8454.3916015625,2262.389892578125
2011-12-21,5791.52978515625,14820.0,3030.469970703125,8378.3916015625,2244.35009765625
2011-12-22,5852.18017578125,15027.0,3071.800048828125,8462.8916015625,2273.02001953125
2011-12-23,5878.93017578125,15074.0,3102.090087890625,8542.69140625,2290.3701171875
2011-12-27,5889.759765625,14924.0,3103.110107421875,8529.5908203125,2290.31005859375
2011-12-28,5771.27001953125,14797.0,3071.080078125,8358.3916015625,2255.030029296875
2011-12-29,5848.77978515625,14909.0,3127.56005859375,8487.8916015625,2292.280029296875
2011-12-30,5898.35009765625,15090.0,3159.81005859375,8566.291015625,2316.550048828125
2012-01-02,6075.52001953125,15455.0,,,
2012-01-03,6166.56982421875,15646.0,3245.39990234375,8732.3916015625,2389.909912109375
2012-01-04,6111.5498046875,15327.0,3193.64990234375,8581.791015625,2349.889892578125
2012-01-05,6095.990234375,14767.0,3144.909912109375,8329.5908203125,2315.75
2012-01-06,6057.919921875,14646.0,3137.360107421875,8289.0908203125,2298.64990234375
2012-01-09,6017.22998046875,14402.0,3127.68994140625,8278.8916015625,2286.449951171875
2012-01-10,6162.97998046875,14845.0,3210.7900390625,8472.8916015625,2347.469970703125
2012-01-11,6152.33984375,14882.0,3204.830078125,8426.791015625,2339.510009765625
2012-01-12,6179.2099609375,15193.0,3199.97998046875,8426.9912109375,2345.85009765625
2012-01-13,6143.080078125,15011.0,3196.489990234375,8450.5908203125,2338.010009765625
2012-01-16,6220.009765625,15221.0,3225.0,8449.5908203125,2361.56005859375
2012-01-17,6332.93017578125,15326.0,3269.989990234375,8535.291015625,2396.6298828125
2012-01-18,6354.56982421875,15278.0,3264.929931640625,8420.69140625,2390.639892578125
2012-01-19,6416.259765625,15652.0,3328.93994140625,8603.791015625,2435.0400390625
2012-01-20,6404.39013671875,15632.0,3321.5,8561.8916015625,2426.9599609375
2012-01-23,6436.6201171875,15908.0,3338.419921875,8619.5908203125,2441.43994140625
2012-01-24,6419.22021484375,15929.0,3322.64990234375,8591.3916015625,2432.070068359375
2012-01-25,6421.85009765625,15840.0,3312.47998046875,8555.3916015625,2421.1201171875
2012-01-26,6539.85009765625,16111.0,3363.22998046875,8713.791015625,2460.39990234375
2012-01-27,6511.97998046875,15947.0,3318.760009765625,8657.291015625,2436.6201171875
2012-01-30,6444.4501953125,15753.0,3265.639892578125,8516.9912109375,2404.6201171875
2012-01-31,6458.91015625,15828.0,3298.550048828125,8509.19140625,2416.659912109375
2012-02-01,6616.64013671875,16265.0,3367.4599609375,8696.5908203125,2470.7900390625
2012-02-02,6655.6298828125,16277.0,3376.659912109375,8772.291015625,2478.14990234375
2012-02-03,6766.669921875,16440.0,3427.919921875,8861.19140625,2515.14990234375
2012-02-06,6764.830078125,16390.0,3405.27001953125,8835.291015625,2507.889892578125
2012-02-07,6754.2001953125,16492.0,3411.5400390625,8846.8916015625,2514.1201171875
2012-02-08,6748.759765625,16669.0,3410.0,8849.291015625,2512.919921875
2012-02-09,6788.7998046875,16654.0,3424.7099609375,8902.0908203125,2522.340087890625
2012-02-10,6692.9599609375,16361.0,3373.139892578125,8797.0908203125,2480.760009765625
2012-02-13,6738.47021484375,16369.0,3384.550048828125,8788.291015625,2491.5400390625
2012-02-14,6728.18994140625,16446.0,3375.639892578125,8771.8916015625,2488.2900390625
2012-02-15,6757.93994140625,16513.0,3390.35009765625,8741.5908203125,2493.9599609375
2012-02-16,6751.9599609375,16370.0,3393.25,8558.0908203125,2489.35009765625
2012-02-17,6848.02978515625,16547.0,3439.6201171875,8656.9912109375,2520.31005859375
2012-02-20,6948.25,16724.0,3472.5400390625,8818.0908203125,
2012-02-21,6908.18017578125,16711.0,3465.239990234375,8767.0908203125,2541.60009765625
2012-02-22,6843.8701171875,16558.0,3447.3701171875,8656.9912109375,2519.0
2012-02-23,6809.4599609375,16312.0,3447.31005859375,8527.69140625,2508.080078125
2012-02-24,6864.43017578125,16488.0,3467.030029296875,8527.69140625,2523.68994140625
2012-02-27,6849.60009765625,16309.0,3441.449951171875,8537.19140625,2513.06005859375
2012-02-28,6887.6298828125,16345.0,3453.989990234375,8526.69140625,2519.719970703125
2012-02-29,6856.080078125,16351.0,3452.449951171875,8465.8916015625,2512.110107421875
2012-03-01,6941.77001953125,16831.0,3499.72998046875,8547.69140625,2548.659912109375
2012-03-02,6921.3701171875,16903.0,3501.169921875,8563.3916015625,2546.159912109375
2012-03-05,6866.4599609375,16787.0,3487.5400390625,8453.4912109375,2529.860107421875
2012-03-06,6633.10986328125,16218.0,3362.56005859375,8166.591796875,2443.52001953125
2012-03-07,6671.10986328125,16399.0,3392.330078125,8161.79150390625,2460.77001953125
2012-03-08,6834.5400390625,16664.0,3478.360107421875,8307.3916015625,2514.219970703125
2012-03-09,6880.2099609375,16479.0,3487.47998046875,8282.69140625,2515.949951171875
2012-03-12,6901.35009765625,16457.0,3490.06005859375,8180.19189453125,2514.969970703125
2012-03-13,6995.91015625,16799.0,3550.159912109375,8376.791015625,2556.820068359375
2012-03-14,7079.419921875,16850.0,3564.510009765625,8391.0908203125,2574.7900390625
2012-03-15,7144.4501953125,16993.0,3580.2099609375,8426.69140625,2593.969970703125
2012-03-16,7157.81982421875,17082.0,3594.830078125,8486.291015625,2608.300048828125
2012-03-19,7154.22021484375,17133.0,3577.8798828125,8591.791015625,2608.419921875
2012-03-20,7054.93994140625,16954.0,3530.830078125,8567.4912109375,2576.610107421875
2012-03-21,7071.31982421875,16735.0,3527.3701171875,8490.8916015625,2567.580078125
2012-03-22,6981.259765625,16451.0,3472.4599609375,8353.5908203125,2530.219970703125
2012-03-23,6995.6201171875,16485.0,3476.179931640625,8281.791015625,2525.429931640625
2012-03-26,7079.22998046875,16619.0,3501.97998046875,8224.69140625,2539.8701171875
2012-03-27,7078.89990234375,16499.0,3469.590087890625,8140.29150390625,2525.2099609375
2012-03-28,6998.7998046875,16452.0,3430.14990234375,7980.79150390625,2496.679931640625
2012-03-29,6875.14990234375,15909.0,3381.1201171875,7910.9921875,2452.739990234375
2012-03-30,6946.830078125,15980.0,3423.81005859375,8007.99169921875,2477.280029296875
2012-04-02,7056.64990234375,15949.0,3462.909912109375,8042.79150390625,2501.179931640625
2012-04-03,6982.27978515625,15624.0,3406.780029296875,7824.4921875,2458.97998046875
2012-04-04,6784.06005859375,15246.0,3313.469970703125,7660.6923828125,2398.4599609375
2012-04-05,6775.259765625,15216.0,3319.81005859375,7660.4921875,2392.5400390625
2012-04-10,6606.43017578125,14459.0,3217.60009765625,7433.5927734375,2321.530029296875
2012-04-11,6674.72998046875,14690.0,3237.68994140625,7576.6923828125,2341.360107421875
2012-04-12,6743.240234375,14870.0,3269.7900390625,7519.9921875,2352.239990234375
2012-04-13,6583.89990234375,14360.0,3189.090087890625,7250.5927734375,2291.510009765625
2012-04-16,6625.18994140625,14411.0,3205.280029296875,7209.0927734375,2301.18994140625
2012-04-17,6801.0,14942.0,3292.510009765625,7373.29248046875,2367.050048828125
2012-04-18,6732.02978515625,14580.0,3240.2900390625,7079.19287109375,2327.840087890625
2012-04-19,6671.22021484375,14287.0,3174.02001953125,6908.09326171875,2284.669921875
2012-04-20,6750.1201171875,14402.0,3188.580078125,7040.5927734375,2311.27001953125
2012-04-23,6523.0,13850.0,3098.3701171875,6846.59326171875,2244.830078125
2012-04-24,6590.41015625,14193.0,3169.320068359375,6999.892578125,2284.080078125
2012-04-25,6704.5,14606.0,3233.4599609375,7118.892578125,2322.909912109375
2012-04-26,6739.89990234375,14510.0,3229.320068359375,7027.0927734375,2322.68994140625
2012-04-27,6801.31982421875,14779.0,3266.27001953125,7145.79248046875,2344.02001953125
2012-04-30,6761.18994140625,14592.0,3212.800048828125,7010.99267578125,2306.429931640625
2012-05-02,6710.77001953125,14213.0,3226.330078125,6831.89306640625,2290.31005859375
2012-05-03,6694.43994140625,14118.0,3223.360107421875,6851.89306640625,2287.10009765625
2012-05-04,6561.47021484375,13919.0,3161.969970703125,6875.9931640625,2248.340087890625
2012-05-07,6569.47998046875,14275.0,3214.219970703125,7063.19287109375,2283.090087890625
2012-05-08,6444.740234375,13937.0,3124.800048828125,7006.892578125,2236.110107421875
2012-05-09,6475.31005859375,13772.0,3118.64990234375,6812.693359375,2225.6298828125
2012-05-10,6518.0,14005.0,3130.169921875,7045.69287109375,2247.3798828125
2012-05-11,6579.93017578125,14045.0,3129.77001953125,6995.5927734375,2254.5400390625
2012-05-14,6451.97021484375,13661.0,3057.989990234375,6809.39306640625,2201.949951171875
2012-05-15,6401.06005859375,13311.0,3039.27001953125,6700.693359375,2178.669921875
2012-05-16,6384.259765625,13284.0,3048.669921875,6611.4931640625,2175.340087890625
2012-05-17,6308.9599609375,13089.0,3011.989990234375,6537.89306640625,
2012-05-18,6271.22021484375,13049.0,3008.0,6566.693359375,2144.68994140625
2012-05-21,6331.0400390625,13012.0,3027.14990234375,6523.9931640625,2150.159912109375
2012-05-22,6435.60009765625,13456.0,3084.090087890625,6661.29296875,2192.85009765625
2012-05-23,6285.75,12961.0,3003.27001953125,6440.49365234375,2134.050048828125
2012-05-24,6315.89013671875,13108.0,3038.25,6534.39306640625,2156.52001953125
2012-05-25,6339.93994140625,13155.0,3047.93994140625,6542.9931640625,2161.8701171875
2012-05-28,6323.18994140625,13057.0,3042.969970703125,6401.19384765625,
2012-05-29,6396.83984375,13107.0,3084.699951171875,6251.69384765625,2160.31005859375
2012-05-30,6280.7998046875,12873.0,3015.580078125,6090.3935546875,2116.179931640625
2012-05-31,6264.3798828125,12874.0,3017.010009765625,6089.79345703125,2118.93994140625
2012-06-01,6050.2900390625,12740.0,2950.469970703125,6064.99365234375,2068.659912109375
2012-06-04,5978.22998046875,12892.0,2954.489990234375,6239.49365234375,2078.9599609375
2012-06-05,5969.39990234375,12974.0,2986.10009765625,6267.79345703125,2087.31005859375
2012-06-06,6093.990234375,13427.0,3058.43994140625,6418.8935546875,2137.72998046875
2012-06-07,6144.22021484375,13545.0,3071.159912109375,6438.09375,2143.080078125
2012-06-08,6130.81982421875,13445.0,3051.68994140625,6551.9931640625,2143.89990234375
2012-06-11,6141.0498046875,13071.0,3042.760009765625,6516.39306640625,2137.699951171875
2012-06-12,6161.240234375,12980.0,3046.909912109375,6522.4931640625,2143.3798828125
2012-06-13,6152.490234375,12895.0,3030.0400390625,6615.29296875,2143.5
2012-06-14,6138.60986328125,13085.0,3032.449951171875,6695.9931640625,2148.2099609375
2012-06-15,6229.41015625,13391.0,3087.6201171875,6718.9931640625,2181.22998046875
2012-06-18,6248.2001953125,13010.0,3066.18994140625,6519.89306640625,2155.639892578125
2012-06-19,6363.35986328125,13445.0,3117.919921875,6693.89306640625,2198.010009765625
2012-06-20,6392.1298828125,13732.0,3126.52001953125,6796.09326171875,2207.489990234375
2012-06-21,6343.1298828125,13752.0,3114.219970703125,6773.4931640625,2199.419921875
2012-06-22,6263.25,13663.0,3090.89990234375,6876.29296875,2186.81005859375
2012-06-25,6132.39013671875,13114.0,3021.639892578125,6623.9931640625,2130.7099609375
2012-06-26,6136.68994140625,12968.0,3012.7099609375,6528.39306640625,2127.949951171875
2012-06-27,6228.990234375,13303.0,3063.1201171875,6666.89306640625,2165.610107421875
2012-06-28,6149.91015625,13391.0,3051.679931640625,6721.693359375,2157.6201171875
2012-06-29,6416.27978515625,14274.0,3196.64990234375,7102.19287109375,2264.719970703125
2012-07-02,6496.080078125,14309.0,3240.199951171875,7123.99267578125,2292.080078125
2012-07-03,6578.2099609375,14494.0,3271.199951171875,7219.49267578125,2320.429931640625
2012-07-04,6564.7998046875,14381.0,3267.75,7168.49267578125,2312.409912109375
2012-07-05,6535.56005859375,14089.0,3229.360107421875,6954.193359375,2284.919921875
2012-07-06,6410.10986328125,13732.0,3168.7900390625,6738.89306640625,2235.510009765625
2012-07-09,6387.56982421875,13813.0,3156.800048828125,6688.29296875,2227.909912109375
2012-07-10,6438.330078125,13868.0,3175.409912109375,6726.89306640625,2241.85009765625
2012-07-11,6453.85009765625,13861.0,3157.25,6805.89306640625,2246.22998046875
2012-07-12,6419.35009765625,13584.0,3135.179931640625,6630.09326171875,2228.010009765625
2012-07-13,6557.10009765625,13715.0,3180.81005859375,6664.59326171875,2259.090087890625
2012-07-16,6565.72021484375,13665.0,3179.89990234375,6532.09326171875,2251.9599609375
2012-07-17,6577.64013671875,13537.0,3176.969970703125,6558.193359375,2250.75
2012-07-18,6684.419921875,13594.0,3235.39990234375,6591.193359375,2284.699951171875
2012-07-19,6758.39013671875,13667.0,3263.639892578125,6632.59326171875,2302.449951171875
2012-07-20,6630.02001953125,13067.0,3193.889892578125,6246.29345703125,2237.330078125
2012-07-23,6419.330078125,12706.0,3101.530029296875,6177.3935546875,2179.31005859375
2012-07-24,6390.41015625,12363.0,3074.679931640625,5956.2939453125,2151.5400390625
2012-07-25,6406.52001953125,12507.0,3081.739990234375,6004.89404296875,2159.090087890625
2012-07-26,6582.9599609375,13210.0,3207.1201171875,6368.79345703125,2251.050048828125
2012-07-27,6689.39990234375,13597.0,3280.18994140625,6617.59326171875,2301.22998046875
2012-07-30,6774.06005859375,13978.0,3320.7099609375,6801.79296875,2340.31005859375
2012-07-31,6772.259765625,13891.0,3291.659912109375,6738.09326171875,2325.719970703125
2012-08-01,6754.4599609375,13929.0,3321.56005859375,6719.9931640625,
2012-08-02,6606.08984375,13283.0,3232.4599609375,6373.3935546875,2263.360107421875
2012-08-03,6865.66015625,14125.0,3374.18994140625,6755.693359375,2372.580078125
2012-08-06,6918.72021484375,14342.0,3401.56005859375,7053.5927734375,2399.320068359375
2012-08-07,6967.9501953125,14656.0,3453.280029296875,7211.0927734375,2440.239990234375
2012-08-08,6966.14990234375,14665.0,3438.260009765625,7150.19287109375,2432.280029296875
2012-08-09,6964.990234375,14654.0,3456.7099609375,7110.19287109375,2437.0400390625
2012-08-10,6944.56005859375,14549.0,3435.6201171875,7047.69287109375,2423.219970703125
2012-08-13,6909.68017578125,14533.0,3426.409912109375,7069.5927734375,2415.9599609375
