"Date","Price","Open","High","Low","Change %"
"04/03/2025","2.176","2.222","2.222","2.123","-1.94%"
"04/02/2025","2.219","2.206","2.228","2.166","0.59%"
"04/01/2025","2.206","2.216","2.237","2.168","-0.45%"
"03/31/2025","2.216","2.234","2.248","2.169","-0.58%"
"03/28/2025","2.229","2.266","2.266","2.204","-1.63%"
"03/27/2025","2.266","2.276","2.281","2.230","-0.44%"
"03/26/2025","2.276","2.302","2.303","2.250","-1.13%"
"03/25/2025","2.302","2.299","2.312","2.267","-0.04%"
"03/24/2025","2.303","2.295","2.315","2.270","1.23%"
"03/21/2025","2.275","2.326","2.330","2.273","-2.19%"
"03/20/2025","2.326","2.336","2.336","2.285","-0.43%"
"03/19/2025","2.336","2.328","2.343","2.297","0.34%"
"03/18/2025","2.328","2.329","2.345","2.304","-0.04%"
"03/17/2025","2.329","2.323","2.342","2.291","0.43%"
"03/14/2025","2.319","2.299","2.344","2.270","0.87%"
"03/13/2025","2.299","2.316","2.333","2.275","-0.73%"
"03/12/2025","2.316","2.309","2.332","2.285","0.30%"
"03/11/2025","2.309","2.327","2.335","2.284","-0.43%"
"03/10/2025","2.319","2.357","2.352","2.294","-0.69%"
"03/07/2025","2.335","2.328","2.360","2.301","0.30%"
"03/06/2025","2.328","2.320","2.374","2.296","0.34%"
"03/05/2025","2.320","2.238","2.335","2.238","3.66%"
"03/04/2025","2.238","2.247","2.247","2.187","-0.40%"
"03/03/2025","2.247","2.234","2.264","2.196","0.54%"
"02/28/2025","2.235","2.256","2.260","2.198","-0.93%"
"02/27/2025","2.256","2.275","2.275","2.227","-0.84%"
"02/26/2025","2.275","2.267","2.290","2.237","0.53%"
"02/25/2025","2.263","2.298","2.309","2.245","-1.52%"
"02/24/2025","2.298","2.302","2.325","2.265","-1.16%"
"02/21/2025","2.325","2.347","2.354","2.288","-0.94%"
"02/20/2025","2.347","2.360","2.368","2.319","-0.55%"
"02/19/2025","2.360","2.346","2.372","2.316","0.60%"
"02/18/2025","2.346","2.349","2.367","2.314","-0.13%"
"02/17/2025","2.349","2.362","2.370","2.319","0.47%"
"02/14/2025","2.338","2.337","2.363","2.310","0.05%"
"02/13/2025","2.337","2.346","2.367","2.305","-0.38%"
"02/12/2025","2.346","2.317","2.360","2.288","1.25%"
"02/11/2025","2.317","2.278","2.323","2.252","1.71%"
"02/10/2025","2.278","2.294","2.303","2.249","-0.44%"
"02/07/2025","2.288","2.298","2.322","2.263","-0.44%"
"02/06/2025","2.298","2.298","2.318","2.264","0.00%"
"02/05/2025","2.298","2.296","2.316","2.253","0.09%"
"02/04/2025","2.296","2.317","2.336","2.271","-0.91%"
"02/03/2025","2.317","2.390","2.348","2.281","-2.93%"
"01/31/2025","2.387","2.436","2.409","2.350","-2.01%"
"01/30/2025","2.436","2.469","2.479","2.396","-1.34%"
"01/29/2025","2.469","2.468","2.477","2.432","0.04%"
"01/28/2025","2.468","2.468","2.484","2.439","0.00%"
"01/27/2025","2.468","2.476","2.479","2.419","0.84%"
"01/24/2025","2.447","2.448","2.484","2.415","0.00%"
"01/23/2025","2.448","2.438","2.458","2.397","0.41%"
"01/22/2025","2.438","2.440","2.450","2.398","-0.08%"
"01/21/2025","2.440","2.455","2.462","2.398","-0.61%"
"01/20/2025","2.455","2.458","2.460","2.411","-0.04%"
"01/17/2025","2.456","2.475","2.488","2.418","-0.77%"
"01/16/2025","2.475","2.478","2.496","2.450","-0.12%"
"01/15/2025","2.478","2.528","2.544","2.444","-1.98%"
"01/14/2025","2.528","2.499","2.536","2.466","1.16%"
"01/13/2025","2.499","2.492","2.525","2.468","0.48%"
"01/10/2025","2.487","2.466","2.499","2.435","0.85%"
"01/09/2025","2.466","2.446","2.472","2.414","0.82%"
"01/08/2025","2.446","2.437","2.461","2.409","0.37%"
"01/07/2025","2.437","2.422","2.458","2.393","0.58%"
"01/06/2025","2.423","2.386","2.431","2.356","1.94%"
"01/03/2025","2.377","2.349","2.388","2.310","1.19%"
"01/02/2025","2.349","2.333","2.356","2.286","0.69%"
"12/31/2024","2.333","2.328","2.334","2.296","0.21%"
"12/30/2024","2.328","2.344","2.349","2.297","-0.98%"
"12/27/2024","2.351","2.355","2.365","2.307","-0.17%"
"12/26/2024","2.355","2.355","2.355","2.342","0.00%"
"12/25/2024","2.355","2.355","2.355","2.344","0.00%"
"12/24/2024","2.355","2.355","2.365","2.338","0.00%"
"12/23/2024","2.355","2.361","2.373","2.316","-0.30%"
"12/20/2024","2.362","2.382","2.386","2.312","-1.01%"
"12/19/2024","2.386","2.366","2.414","2.345","0.85%"
"12/18/2024","2.366","2.379","2.386","2.338","-0.55%"
"12/17/2024","2.379","2.377","2.392","2.338","0.08%"
"12/16/2024","2.377","2.380","2.393","2.317","0.00%"
"12/13/2024","2.377","2.358","2.383","2.320","0.81%"
"12/12/2024","2.358","2.318","2.367","2.277","1.73%"
"12/11/2024","2.318","2.326","2.335","2.284","-0.34%"
"12/10/2024","2.326","2.339","2.351","2.295","-0.56%"
"12/09/2024","2.339","2.348","2.360","2.306","-0.34%"
"12/06/2024","2.347","2.338","2.374","2.312","0.38%"
"12/05/2024","2.338","2.298","2.350","2.259","1.74%"
"12/04/2024","2.298","2.295","2.324","2.273","0.13%"
"12/03/2024","2.295","2.296","2.315","2.255","-0.04%"
"12/02/2024","2.296","2.346","2.337","2.266","-1.88%"
"11/29/2024","2.340","2.385","2.391","2.312","-1.89%"
"11/28/2024","2.385","2.399","2.415","2.352","-0.58%"
"11/27/2024","2.399","2.375","2.413","2.341","1.01%"
"11/26/2024","2.375","2.386","2.394","2.338","-0.46%"
"11/25/2024","2.386","2.388","2.404","2.343","-0.08%"
"11/22/2024","2.388","2.388","2.471","2.348","-3.20%"
"11/21/2024","2.467","2.467","2.490","2.425","0.33%"
"11/20/2024","2.459","2.459","2.482","2.432","0.16%"
"11/19/2024","2.455","2.455","2.461","2.400","0.29%"
"11/18/2024","2.448","2.448","2.459","2.388","1.58%"
"11/15/2024","2.410","2.410","2.438","2.375","0.00%"
"11/14/2024","2.410","2.410","2.473","2.384","-2.03%"
"11/13/2024","2.460","2.460","2.481","2.423","-0.32%"
"11/12/2024","2.468","2.468","2.497","2.414","-0.48%"
"11/11/2024","2.480","2.480","2.507","2.428","-0.36%"
"11/08/2024","2.489","2.489","2.534","2.471","-1.43%"
"11/07/2024","2.525","2.525","2.556","2.487","-0.51%"
"11/06/2024","2.538","2.538","2.637","2.513","-3.75%"
"11/05/2024","2.637","2.637","2.645","2.578","1.11%"
"11/04/2024","2.608","2.608","2.625","2.568","0.42%"
"11/01/2024","2.597","2.597","2.615","2.548","0.66%"
"10/31/2024","2.580","2.580","2.634","2.551","0.16%"
"10/30/2024","2.576","2.576","2.599","2.474","1.98%"
"10/29/2024","2.526","2.526","2.543","2.484","-0.12%"
"10/28/2024","2.529","2.529","2.560","2.484","-0.35%"
"10/25/2024","2.538","2.538","2.553","2.494","0.00%"
"10/24/2024","2.538","2.538","2.585","2.482","-1.59%"
"10/23/2024","2.579","2.579","2.618","2.529","-1.49%"
"10/22/2024","2.618","2.618","2.639","2.562","0.04%"
"10/21/2024","2.617","2.617","2.626","2.545","0.27%"
"10/18/2024","2.610","2.610","2.646","2.572","-1.36%"
"10/17/2024","2.646","2.646","2.690","2.613","-1.45%"
"10/16/2024","2.685","2.685","2.714","2.652","-1.10%"
"10/15/2024","2.715","2.715","2.747","2.675","-0.88%"
"10/14/2024","2.739","2.739","2.750","2.693","0.00%"
"10/11/2024","2.739","2.739","2.777","2.705","0.00%"
"10/10/2024","2.739","2.739","2.795","2.712","-0.69%"
"10/09/2024","2.758","2.758","2.766","2.713","0.33%"
"10/08/2024","2.749","2.749","2.763","2.706","-0.29%"
"10/07/2024","2.757","2.757","2.766","2.678","1.36%"
"10/04/2024","2.720","2.720","2.732","2.628","2.37%"
"10/03/2024","2.657","2.657","2.663","2.602","0.42%"
"10/02/2024","2.646","2.646","2.654","2.594","0.61%"
"10/01/2024","2.630","2.630","2.683","2.599","-1.31%"
"09/30/2024","2.665","2.665","2.713","2.634","-1.11%"
"09/27/2024","2.695","2.695","2.739","2.658","-1.57%"
"09/26/2024","2.738","2.738","2.748","2.701","0.11%"
"09/25/2024","2.735","2.735","2.747","2.690","-0.33%"
"09/24/2024","2.744","2.745","2.782","2.715","-1.19%"
"09/23/2024","2.777","2.777","2.834","2.743","-1.07%"
"09/20/2024","2.807","2.807","2.849","2.778","-1.13%"
"09/19/2024","2.839","2.839","2.875","2.803","-1.01%"
"09/18/2024","2.868","2.868","2.878","2.834","0.28%"
"09/17/2024","2.860","2.860","2.868","2.812","0.39%"
"09/16/2024","2.849","2.849","2.883","2.820","-0.35%"
"09/13/2024","2.859","2.867","2.893","2.829","-1.07%"
"09/12/2024","2.890","2.890","2.903","2.818","1.47%"
"09/11/2024","2.848","2.848","2.878","2.811","-0.97%"
"09/10/2024","2.876","2.878","2.910","2.849","-0.48%"
"09/09/2024","2.890","2.890","2.926","2.857","-1.67%"
"09/06/2024","2.939","2.939","2.982","2.891","-1.28%"
"09/05/2024","2.977","2.977","3.007","2.944","-1.00%"
"09/04/2024","3.007","3.007","3.038","2.979","-1.02%"
"09/03/2024","3.038","3.038","3.073","2.995","0.00%"
"09/02/2024","3.038","3.038","3.064","3.018","-0.03%"
"08/30/2024","3.039","3.039","3.048","2.984","0.43%"
"08/29/2024","3.026","3.026","3.059","2.990","-1.01%"
"08/28/2024","3.057","3.057","3.073","3.038","-0.07%"
"08/27/2024","3.059","3.059","3.084","3.024","-0.33%"
"08/26/2024","3.069","3.069","3.079","3.013","0.43%"
"08/23/2024","3.056","3.056","3.096","3.005","-0.97%"
"08/22/2024","3.086","3.086","3.091","3.008","1.18%"
"08/21/2024","3.050","3.050","3.106","3.021","-1.20%"
"08/20/2024","3.087","3.087","3.128","3.071","-0.61%"
"08/19/2024","3.106","3.106","3.115","3.050","0.58%"
"08/16/2024","3.088","3.088","3.142","3.049","-0.35%"
"08/15/2024","3.099","3.099","3.117","3.010","1.34%"
"08/14/2024","3.058","3.058","3.096","3.023","-0.68%"
"08/13/2024","3.079","3.079","3.142","3.050","-1.25%"
"08/12/2024","3.118","3.118","3.151","3.081","0.06%"
"08/09/2024","3.116","3.116","3.152","3.079","-0.76%"
"08/08/2024","3.140","3.129","3.162","3.069","0.38%"
"08/07/2024","3.128","3.128","3.155","3.034","1.07%"
"08/06/2024","3.095","3.095","3.169","3.024","-1.12%"
"08/05/2024","3.130","3.128","3.152","2.989","-1.17%"
"08/02/2024","3.167","3.167","3.262","3.124","-2.13%"
"08/01/2024","3.236","3.236","3.289","3.214","-1.28%"
"07/31/2024","3.278","3.278","3.322","3.250","-0.85%"
"07/30/2024","3.306","3.306","3.342","3.291","-0.87%"
"07/29/2024","3.335","3.335","3.351","3.311","-0.33%"
"07/26/2024","3.346","3.346","3.380","3.309","-0.86%"
"07/25/2024","3.375","3.375","3.414","3.314","-0.94%"
"07/24/2024","3.407","3.407","3.436","3.372","-0.84%"
"07/23/2024","3.436","3.436","3.461","3.421","-0.64%"
"07/22/2024","3.458","3.458","3.462","3.417","0.61%"
"07/19/2024","3.437","3.437","3.444","3.407","0.29%"
"07/18/2024","3.427","3.427","3.444","3.389","-0.03%"
"07/17/2024","3.428","3.428","3.440","3.380","-0.26%"
"07/16/2024","3.437","3.437","3.464","3.416","-0.35%"
"07/15/2024","3.449","3.449","3.478","3.403","-0.61%"
"07/12/2024","3.470","3.470","3.489","3.430","0.29%"
"07/11/2024","3.460","3.460","3.540","3.439","-1.40%"
"07/10/2024","3.509","3.520","3.533","3.501","-0.09%"
"07/09/2024","3.512","3.512","3.538","3.506","0.03%"
"07/08/2024","3.511","3.511","3.538","3.481","-0.43%"
"07/05/2024","3.526","3.526","3.555","3.506","-0.25%"
"07/04/2024","3.535","3.548","3.554","3.520","-0.06%"
"07/03/2024","3.537","3.537","3.554","3.515","0.03%"
"07/02/2024","3.536","3.536","3.557","3.514","0.11%"
"07/01/2024","3.532","3.532","3.560","3.494","0.09%"
"06/28/2024","3.529","3.529","3.536","3.502","0.34%"
"06/27/2024","3.517","3.517","3.533","3.504","-0.09%"
"06/26/2024","3.520","3.520","3.525","3.491","0.09%"
"06/25/2024","3.517","3.517","3.523","3.473","0.03%"
"06/24/2024","3.516","3.516","3.539","3.490","-0.34%"
"06/21/2024","3.528","3.528","3.558","3.500","-0.51%"
"06/20/2024","3.546","3.546","3.570","3.527","-0.06%"
"06/19/2024","3.548","3.548","3.566","3.498","0.25%"
"06/18/2024","3.539","3.539","3.582","3.526","-0.51%"
"06/17/2024","3.557","3.557","3.578","3.496","-0.08%"
"06/14/2024","3.560","3.560","3.610","3.527","-0.81%"
"06/13/2024","3.589","3.589","3.639","3.577","-0.72%"
"06/12/2024","3.615","3.615","3.657","3.564","-1.12%"
"06/11/2024","3.656","3.656","3.680","3.628","-0.38%"
"06/10/2024","3.670","3.670","3.682","3.606","0.41%"
"06/07/2024","3.655","3.655","3.671","3.591","0.99%"
"06/06/2024","3.619","3.630","3.647","3.565","0.30%"
"06/05/2024","3.608","3.608","3.634","3.592","-0.55%"
"06/04/2024","3.628","3.628","3.654","3.604","-0.49%"
"06/03/2024","3.646","3.646","3.680","3.619","-0.90%"
"05/31/2024","3.679","3.679","3.690","3.643","0.60%"
"05/30/2024","3.657","3.657","3.684","3.619","-0.49%"
"05/29/2024","3.675","3.675","3.682","3.611","0.41%"
"05/28/2024","3.660","3.660","3.677","3.629","-0.22%"
"05/27/2024","3.668","3.668","3.702","3.649","-0.73%"
"05/24/2024","3.695","3.695","3.717","3.635","0.22%"
"05/23/2024","3.687","3.687","3.704","3.615","0.60%"
"05/22/2024","3.665","3.665","3.672","3.634","0.69%"
"05/21/2024","3.640","3.640","3.662","3.626","-0.44%"
"05/20/2024","3.656","3.656","3.667","3.629","-0.03%"
"05/17/2024","3.657","3.657","3.662","3.617","0.74%"
"05/16/2024","3.630","3.630","3.639","3.555","0.36%"
"05/15/2024","3.617","3.617","3.661","3.600","-1.09%"
"05/14/2024","3.657","3.657","3.666","3.619","0.77%"
"05/13/2024","3.629","3.640","3.658","3.625","-0.52%"
"05/10/2024","3.648","3.648","3.661","3.586","0.05%"
"05/09/2024","3.646","3.637","3.657","3.585","0.61%"
"05/08/2024","3.624","3.637","3.647","3.583","0.17%"
"05/07/2024","3.618","3.629","3.642","3.583","-0.22%"
"05/06/2024","3.626","3.626","3.639","3.567","-0.30%"
"05/03/2024","3.637","3.637","3.689","3.581","-1.22%"
"05/02/2024","3.682","3.682","3.699","3.626","-0.08%"
"05/01/2024","3.685","3.673","3.687","3.673","0.33%"
"04/30/2024","3.673","3.673","3.708","3.605","0.33%"
"04/29/2024","3.661","3.661","3.692","3.631","-0.81%"
"04/26/2024","3.691","3.674","3.709","3.649","0.30%"
"04/25/2024","3.680","3.680","3.708","3.625","0.11%"
"04/24/2024","3.676","3.676","3.688","3.619","0.41%"
"04/23/2024","3.661","3.661","3.672","3.616","0.16%"
"04/22/2024","3.655","3.655","3.691","3.628","-0.52%"
"04/19/2024","3.674","3.674","3.698","3.610","0.16%"
"04/18/2024","3.668","3.668","3.678","3.602","0.52%"
"04/17/2024","3.649","3.637","3.688","3.615","0.00%"
"04/16/2024","3.649","3.649","3.665","3.595","1.11%"
"04/15/2024","3.609","3.609","3.640","3.561","-0.47%"
"04/12/2024","3.626","3.626","3.679","3.604","-1.44%"
"04/11/2024","3.679","3.679","3.699","3.614","0.71%"
"04/10/2024","3.653","3.653","3.667","3.586","0.44%"
"04/09/2024","3.637","3.635","3.652","3.615","0.06%"
"04/08/2024","3.635","3.635","3.642","3.599","0.66%"
"04/05/2024","3.611","3.611","3.616","3.552","0.00%"
"04/04/2024","3.611","3.611","3.614","3.575","0.36%"
"04/03/2024","3.598","3.598","3.614","3.569","0.08%"
"04/02/2024","3.595","3.595","3.620","3.546","-0.07%"
"04/01/2024","3.598","3.613","3.613","3.590","-0.32%"
"03/29/2024","3.609","3.609","3.613","3.592","-0.11%"
"03/28/2024","3.613","3.613","3.623","3.560","0.17%"
"03/27/2024","3.607","3.607","3.642","3.572","-0.61%"
"03/26/2024","3.629","3.629","3.646","3.581","0.06%"
"03/25/2024","3.627","3.627","3.639","3.597","0.06%"
"03/22/2024","3.625","3.625","3.672","3.593","-0.79%"
"03/21/2024","3.654","3.654","3.684","3.594","-0.81%"
"03/20/2024","3.684","3.684","3.699","3.646","0.00%"
"03/19/2024","3.684","3.684","3.714","3.660","-0.43%"
"03/18/2024","3.700","3.700","3.705","3.670","0.22%"
"03/17/2024","3.692","3.692","3.692","3.679","0.00%"
"03/16/2024","3.692","3.692","3.692","3.674","0.03%"
"03/15/2024","3.691","3.692","3.696","3.659","0.63%"
"03/14/2024","3.668","3.668","3.683","3.598","0.49%"
"03/13/2024","3.650","3.650","3.664","3.608","-0.16%"
"03/12/2024","3.656","3.656","3.664","3.581","0.77%"
"03/11/2024","3.628","3.628","3.655","3.560","0.25%"
"03/10/2024","3.619","3.619","3.619","3.606","0.28%"
"03/09/2024","3.609","3.614","3.619","3.597","-0.14%"
"03/08/2024","3.614","3.614","3.654","3.567","-1.09%"
"03/07/2024","3.654","3.654","3.700","3.587","-0.27%"
"03/06/2024","3.664","3.664","3.683","3.625","-0.35%"
"03/05/2024","3.677","3.677","3.716","3.630","-0.51%"
"03/04/2024","3.696","3.696","3.708","3.664","0.27%"
"03/03/2024","3.686","3.686","3.694","3.672","-0.03%"
"03/02/2024","3.687","3.687","3.687","3.672","0.00%"
"03/01/2024","3.687","3.687","3.723","3.659","-0.14%"
"02/29/2024","3.692","3.692","3.741","3.648","-0.32%"
"02/28/2024","3.704","3.704","3.733","3.650","-0.59%"
"02/27/2024","3.726","3.726","3.744","3.687","0.30%"
"02/26/2024","3.715","3.715","3.723","3.654","0.76%"
"02/25/2024","3.687","3.687","3.687","3.674","0.00%"
"02/24/2024","3.687","3.687","3.690","3.669","0.03%"
"02/23/2024","3.686","3.687","3.755","3.665","-0.65%"
"02/22/2024","3.710","3.710","3.731","3.625","0.71%"
"02/21/2024","3.684","3.684","3.689","3.633","0.71%"
"02/20/2024","3.658","3.658","3.680","3.631","-0.52%"
"02/19/2024","3.677","3.677","3.686","3.647","0.33%"
"02/18/2024","3.665","3.665","3.665","3.654","0.00%"
"02/17/2024","3.665","3.665","3.670","3.649","-0.14%"
"02/16/2024","3.670","3.670","3.681","3.626","0.52%"
"02/15/2024","3.651","3.654","3.661","3.572","0.44%"
"02/14/2024","3.635","3.635","3.669","3.577","-0.55%"
"02/13/2024","3.655","3.655","3.669","3.572","1.08%"
"02/12/2024","3.616","3.616","3.638","3.594","-0.52%"
"02/11/2024","3.635","3.635","3.638","3.620","-0.03%"
"02/10/2024","3.636","3.636","3.636","3.620","0.00%"
"02/09/2024","3.636","3.636","3.644","3.571","0.83%"
"02/08/2024","3.606","3.606","3.625","3.539","0.28%"
"02/07/2024","3.596","3.596","3.606","3.518","0.11%"
"02/06/2024","3.592","3.591","3.611","3.541","-0.17%"
"02/05/2024","3.598","3.598","3.613","3.506","1.67%"
"02/04/2024","3.539","3.539","3.550","3.526","-0.03%"
"02/03/2024","3.540","3.547","3.550","3.526","-0.20%"
"02/02/2024","3.547","3.547","3.568","3.410","2.01%"
