"Date","Price","Open","High","Low","Change %"
"11/11/2016","159.43","155.45","159.43","155.45","3.80%"
"11/10/2016","153.59","150.59","153.59","150.59","2.22%"
"11/09/2016","150.26","148.48","150.26","148.48","0.99%"
"11/08/2016","148.79","151.58","151.58","148.79","-1.31%"
"11/07/2016","150.76","156.50","156.50","150.76","-2.47%"
"11/04/2016","154.58","153.51","154.58","153.51","0.94%"
"11/03/2016","153.14","150.56","153.14","150.56","1.30%"
"11/02/2016","151.17","150.59","151.17","150.59","0.31%"
"11/01/2016","150.70","147.22","150.70","147.22","1.48%"
"10/31/2016","148.50","143.81","148.50","143.81","2.17%"
"10/28/2016","145.35","137.98","145.35","137.98","4.19%"
"10/27/2016","139.51","140.90","140.90","139.51","-1.04%"
"10/26/2016","140.98","139.91","140.98","139.91","0.01%"
"10/25/2016","140.96","137.97","140.96","137.97","2.11%"
"10/24/2016","138.05","139.43","139.43","138.05","-1.22%"
"10/21/2016","139.75","140.40","140.40","139.75","-0.35%"
"10/20/2016","140.24","140.41","140.41","140.24","-0.34%"
"10/19/2016","140.72","140.40","140.72","140.40","0.00%"
"10/18/2016","140.72","143.33","143.33","140.72","-1.68%"
"10/17/2016","143.13","142.34","143.13","142.34","0.33%"
"10/14/2016","142.66","144.30","144.30","142.66","-1.67%"
"10/13/2016","145.09","143.28","145.09","143.28","0.67%"
"10/12/2016","144.12","143.31","144.12","143.31","-0.01%"
"10/11/2016","144.13","141.89","144.13","141.89","-0.50%"
"10/10/2016","144.86","148.64","148.64","144.86","-3.22%"
"10/07/2016","149.68","147.64","149.68","147.64","-0.33%"
"10/06/2016","150.18","154.41","154.41","150.18","-2.81%"
"10/05/2016","154.53","152.47","154.53","152.47","0.63%"
"10/04/2016","153.56","152.46","153.56","152.46","0.01%"
"10/03/2016","153.54","152.60","153.54","152.47","0.62%"
"09/30/2016","152.60","152.60","152.60","152.60","1.62%"
"09/29/2016","150.16","146.20","150.16","146.20","1.82%"
"09/28/2016","147.47","145.70","147.47","145.70","0.16%"
"09/27/2016","147.24","141.83","147.24","141.83","6.31%"
"09/26/2016","138.50","136.97","138.50","136.97","1.07%"
"09/23/2016","137.03","136.02","137.03","136.02","0.34%"
"09/22/2016","136.56","136.04","136.56","136.04","0.71%"
"09/21/2016","135.60","140.67","140.67","135.60","-1.67%"
"09/20/2016","137.90","140.66","140.66","137.90","3.10%"
"09/19/2016","133.76","134.19","134.19","133.76","-0.72%"
"09/16/2016","134.73","133.69","134.73","133.69","0.93%"
"09/15/2016","133.49","133.68","133.68","133.49","0.01%"
"09/14/2016","133.48","135.16","135.16","133.48","-0.56%"
"09/13/2016","134.23","133.19","134.23","133.19","0.74%"
"09/12/2016","133.25","133.19","133.25","133.19","0.00%"
"09/09/2016","133.25","131.24","133.25","131.24","0.73%"
"09/08/2016","132.29","132.29","132.29","132.29","0.02%"
"09/07/2016","132.27","132.22","132.27","132.22","-0.36%"
"09/06/2016","132.75","134.17","134.17","132.75","-0.75%"
"09/05/2016","133.75","134.17","134.17","133.75","0.01%"
"09/02/2016","133.74","133.74","133.74","133.74","-1.43%"
"09/01/2016","135.68","135.13","135.68","135.13","0.36%"
"08/31/2016","135.20","137.09","137.09","135.20","-0.71%"
"08/30/2016","136.16","137.10","137.10","136.16","0.00%"
"08/29/2016","136.16","137.10","137.10","136.16","0.00%"
"08/26/2016","136.16","137.09","137.09","136.16","-0.01%"
"08/25/2016","136.18","137.09","137.09","136.18","0.01%"
"08/24/2016","136.16","136.11","136.16","136.11","0.72%"
"08/23/2016","135.19","135.12","135.19","135.12","1.10%"
"08/22/2016","133.72","131.23","133.72","131.23","1.46%"
