"Date","Price","Open","High","Low","Change %"
"01/28/2016","338.49","347.50","347.50","338.49","-2.62%"
"01/27/2016","347.58","359.49","359.49","347.58","-3.31%"
"01/26/2016","359.47","360.03","360.03","359.47","-0.14%"
"01/25/2016","359.99","358.99","359.99","358.99","0.24%"
"01/22/2016","359.12","372.88","372.88","359.12","-3.71%"
"01/21/2016","372.95","389.11","389.11","372.95","-4.10%"
"01/20/2016","388.89","369.89","388.89","369.89","5.11%"
"01/19/2016","370.00","376.33","376.33","370.00","-1.67%"
"01/18/2016","376.29","373.87","376.29","373.87","0.72%"
"01/15/2016","373.61","350.12","373.61","350.12","6.72%"
"01/14/2016","350.08","341.75","350.08","341.75","2.44%"
"01/13/2016","341.73","346.57","346.57","341.73","-1.39%"
"01/12/2016","346.56","346.61","346.61","345.61","-0.01%"
"01/11/2016","346.60","338.74","346.60","338.74","2.34%"
"01/08/2016","338.66","340.29","340.29","335.29","-0.47%"
"01/07/2016","340.25","331.31","340.25","331.31","0.77%"
"01/06/2016","337.65","331.31","337.65","331.31","1.01%"
"01/05/2016","334.26","331.31","337.56","331.31","-2.63%"
"01/04/2016","343.30","331.31","343.30","331.31","3.62%"
"01/01/2016","331.30","331.30","331.30","331.30","0.00%"
"12/31/2015","331.30","331.30","331.30","331.30","0.08%"
"12/30/2015","331.05","330.79","331.05","330.29","-0.01%"
"12/29/2015","331.08","330.79","331.08","330.29","0.08%"
"12/28/2015","330.81","331.04","331.04","330.79","-0.07%"
"12/25/2015","331.05","331.04","331.05","331.04","0.00%"
"12/24/2015","331.04","331.03","331.04","331.03","-0.01%"
"12/23/2015","331.07","335.26","335.26","331.07","-1.26%"
"12/22/2015","335.28","330.81","335.28","330.81","0.60%"
"12/21/2015","333.29","330.81","333.29","330.81","0.76%"
"12/18/2015","330.78","327.33","330.78","327.33","1.05%"
"12/17/2015","327.33","321.40","327.33","321.40","1.83%"
"12/16/2015","321.45","317.91","321.45","317.91","1.09%"
"12/15/2015","317.99","335.72","335.72","317.99","-5.29%"
"12/14/2015","335.76","351.15","351.15","335.76","-4.35%"
"12/11/2015","351.03","332.80","351.03","308.30","5.46%"
"12/10/2015","332.86","286.37","332.86","283.87","16.22%"
"12/09/2015","286.40","280.48","286.40","280.48","-1.78%"
"12/08/2015","291.59","280.48","291.59","280.48","1.83%"
"12/07/2015","286.34","280.48","286.34","280.48","2.10%"
"12/04/2015","280.44","277.00","280.44","277.00","1.19%"
"12/03/2015","277.15","269.10","277.15","269.10","2.97%"
"12/02/2015","269.16","263.67","269.16","263.67","2.11%"
"12/01/2015","263.60","263.17","263.67","263.17","0.16%"
"11/30/2015","263.18","262.68","263.18","262.68","0.21%"
"11/27/2015","262.64","264.64","264.64","262.64","0.16%"
"11/26/2015","262.22","257.25","262.22","257.25","1.54%"
"11/25/2015","258.24","257.25","258.24","257.25","0.40%"
"11/24/2015","257.22","248.35","257.22","248.35","1.35%"
"11/23/2015","253.79","248.35","253.79","248.35","2.20%"
"11/20/2015","248.33","248.34","248.84","248.33","0.02%"
"11/19/2015","248.28","250.29","250.29","248.28","-0.83%"
"11/18/2015","250.36","259.72","259.72","250.36","-3.62%"
"11/17/2015","259.77","273.79","273.79","259.77","-5.10%"
"11/16/2015","273.74","268.07","274.82","268.07","-0.89%"
"11/13/2015","276.19","268.07","276.19","268.07","1.14%"
"11/12/2015","273.07","269.38","273.07","264.63","3.19%"
"11/11/2015","264.62","272.03","272.78","264.62","0.86%"
"11/10/2015","262.36","272.03","272.78","262.36","-3.58%"
"11/09/2015","272.11","251.26","272.11","251.26","3.72%"
"11/06/2015","262.35","251.26","262.35","251.26","4.42%"
"11/05/2015","251.25","250.79","251.25","250.29","0.17%"
"11/04/2015","250.82","250.74","251.24","250.74","-0.78%"
"11/03/2015","252.78","250.74","252.78","250.74","0.80%"
"11/02/2015","250.78","252.24","252.24","250.74","-0.57%"
"10/30/2015","252.23","254.70","254.70","252.23","-1.00%"
"10/29/2015","254.78","250.26","254.78","250.26","1.80%"
"10/28/2015","250.27","259.88","259.88","250.27","-3.67%"
"10/27/2015","259.81","253.17","259.81","253.17","3.64%"
"10/26/2015","250.69","249.26","250.69","249.26","0.54%"
"10/23/2015","249.35","244.78","249.35","244.78","1.88%"
