"Date","Price","Open","High","Low","Change %"
"04/25/2012","235.14","235.14","235.14","235.14","-2.00%"
"04/24/2012","239.93","239.93","239.93","239.93","-1.74%"
"04/23/2012","244.18","244.18","244.18","244.18","2.26%"
"04/20/2012","238.78","238.78","238.78","238.78","0.80%"
"04/19/2012","236.89","236.89","236.89","236.89","-0.18%"
"04/18/2012","237.31","237.31","237.31","237.31","1.06%"
"04/17/2012","234.83","234.83","234.83","234.83","-2.02%"
"04/16/2012","239.66","239.66","239.66","239.66","-0.23%"
"04/13/2012","240.21","240.21","240.21","240.21","0.75%"
"04/12/2012","238.43","238.43","238.43","238.43","-1.75%"
"04/11/2012","242.68","242.68","242.68","242.68","-1.10%"
"04/10/2012","245.37","245.37","245.37","245.37","5.33%"
"04/09/2012","232.96","232.96","232.96","232.96","1.74%"
"04/06/2012","228.97","228.97","228.97","228.97","0.08%"
"04/05/2012","228.78","228.78","228.78","228.78","0.36%"
"04/04/2012","227.97","227.97","227.97","227.97","0.16%"
"04/03/2012","227.60","227.60","227.60","227.60","0.11%"
"04/02/2012","227.35","227.35","227.35","227.35","-0.52%"
"03/30/2012","228.54","228.54","228.54","228.54","-0.22%"
"03/29/2012","229.05","229.05","229.05","229.05","3.72%"
"03/28/2012","220.84","220.84","220.84","220.84","0.67%"
"03/27/2012","219.36","219.36","219.36","219.36","0.60%"
"03/26/2012","218.05","218.05","218.05","218.05","-1.34%"
"03/23/2012","221.01","221.01","221.01","221.01","0.92%"
"03/22/2012","219.00","219.00","219.00","219.00","2.19%"
"03/21/2012","214.31","214.31","214.31","214.31","0.37%"
"03/20/2012","213.52","213.52","213.52","213.52","1.84%"
"03/19/2012","209.67","209.67","209.67","209.67","-1.26%"
"03/16/2012","212.34","212.34","212.34","212.34","-2.22%"
"03/15/2012","217.17","217.17","217.17","217.17","0.83%"
"03/14/2012","215.38","215.38","215.38","215.38","-0.74%"
"03/13/2012","216.99","216.99","216.99","216.99","-2.16%"
"03/12/2012","221.77","221.77","221.77","221.77","-0.44%"
"03/09/2012","222.75","222.75","222.75","222.75","-0.96%"
"03/08/2012","224.92","224.92","224.92","224.92","-3.79%"
"03/07/2012","233.77","233.77","233.77","233.77","-0.93%"
"03/06/2012","235.97","235.97","235.97","235.97","3.58%"
"03/05/2012","227.81","227.81","227.81","227.81","-0.40%"
"03/02/2012","228.73","228.73","228.73","228.73","-1.47%"
"03/01/2012","232.14","232.14","232.14","232.14","-3.70%"
"02/29/2012","241.07","241.07","241.07","241.07","-0.42%"
"02/28/2012","242.08","242.08","242.08","242.08","-2.04%"
"02/27/2012","247.12","247.12","247.12","247.12","1.67%"
"02/24/2012","243.05","243.05","243.05","243.05","0.04%"
"02/23/2012","242.95","242.95","242.95","242.95","-0.84%"
"02/22/2012","245.02","245.02","245.02","245.02","-0.33%"
"02/21/2012","245.83","245.83","245.83","245.83","-2.64%"
"02/20/2012","252.49","252.49","252.49","252.49","-0.61%"
"02/17/2012","254.04","254.04","254.04","254.04","-4.69%"
"02/16/2012","266.53","266.53","266.53","266.53","0.87%"
"02/15/2012","264.23","264.23","264.23","264.23","0.92%"
"02/14/2012","261.83","261.83","261.83","261.83","-0.34%"
"02/13/2012","262.73","262.73","262.73","262.73","-0.42%"
"02/10/2012","263.85","263.85","263.85","263.85","2.01%"
"02/09/2012","258.64","258.64","258.64","258.64","0.40%"
"02/08/2012","257.61","257.61","257.61","257.61","-0.26%"
"02/07/2012","258.29","258.29","258.29","258.29","0.24%"
"02/06/2012","257.68","257.68","257.68","257.68","0.96%"
"02/03/2012","255.24","255.24","255.24","255.24","-2.49%"
"02/02/2012","261.77","261.77","261.77","261.77","-0.16%"
"02/01/2012","262.20","262.20","262.20","262.20","-4.92%"
"01/31/2012","275.76","275.76","275.76","275.76","-1.04%"
"01/30/2012","278.66","278.66","278.66","278.66","1.64%"
"01/27/2012","274.17","274.17","274.17","274.17","0.41%"
"01/26/2012","273.05","273.05","273.05","273.05","-4.36%"
"01/25/2012","285.50","285.50","285.50","285.50","-0.90%"
"01/24/2012","288.08","288.08","288.08","288.08","-1.13%"
"01/23/2012","291.37","291.37","291.37","291.37","-2.73%"
"01/20/2012","299.56","299.56","299.56","299.56","-1.31%"
"01/19/2012","303.53","303.53","303.53","303.53","-5.40%"
"01/18/2012","320.87","320.87","320.87","320.87","1.05%"
"01/17/2012","317.53","317.53","317.53","317.53","0.08%"
"01/16/2012","317.29","317.29","317.29","317.29","-0.45%"
"01/13/2012","318.72","318.72","318.72","318.72","1.59%"
"01/12/2012","313.74","313.74","313.74","313.74","-1.15%"
"01/11/2012","317.39","317.39","317.39","317.39","-3.21%"
"01/10/2012","327.90","327.90","327.90","327.90","-3.34%"
"01/09/2012","339.22","339.22","339.22","339.22","2.45%"
"01/06/2012","331.11","331.11","331.11","331.11","1.66%"
"01/05/2012","325.71","325.71","325.71","325.71","5.86%"
"01/04/2012","307.69","307.69","307.69","307.69","6.60%"
"01/03/2012","288.65","288.65","288.65","288.65","0.33%"
"01/02/2012","287.69","287.69","287.69","287.69","-0.48%"
"12/30/2011","289.07","289.07","289.07","289.07","-0.20%"
"12/29/2011","289.65","289.65","289.65","289.65","1.30%"
"12/28/2011","285.94","285.94","285.94","285.94","0.96%"
"12/27/2011","283.23","283.23","283.23","283.23","0.01%"
"12/26/2011","283.21","283.21","283.21","283.21","-0.19%"
"12/23/2011","283.74","283.74","283.74","283.74","0.25%"
"12/22/2011","283.04","283.04","283.04","283.04","-0.06%"
"12/21/2011","283.20","283.20","283.20","283.20","-0.88%"
"12/20/2011","285.70","285.70","285.70","285.70","-1.07%"
"12/19/2011","288.78","288.78","288.78","288.78","0.94%"
"12/16/2011","286.10","286.10","286.10","286.10","-0.38%"
"12/15/2011","287.18","287.18","287.18","287.18","0.84%"
"12/14/2011","284.78","284.78","284.78","284.78","2.08%"
