"Date","Price","Open","High","Low","Change %"
"11/14/2013","62.31","62.31","62.31","62.31","0.03%"
"11/13/2013","62.29","62.29","62.29","62.29","0.00%"
"11/12/2013","62.29","61.79","62.29","61.79","0.81%"
"11/11/2013","61.79","61.79","61.79","61.79","0.06%"
"11/08/2013","61.75","61.79","61.79","61.75","-0.08%"
"11/07/2013","61.80","61.30","61.80","61.30","-0.02%"
"11/06/2013","61.81","61.30","61.81","61.30","0.86%"
"11/05/2013","61.28","61.28","61.28","61.28","-0.03%"
"11/04/2013","61.30","61.30","61.30","61.30","0.02%"
"11/01/2013","61.29","61.30","61.30","61.29","0.00%"
"10/31/2013","61.29","61.30","61.30","61.29","-0.03%"
"10/30/2013","61.31","61.20","61.31","61.20","0.02%"
"10/29/2013","61.30","60.80","61.30","60.80","0.82%"
"10/28/2013","60.80","60.31","60.80","60.31","0.81%"
"10/25/2013","60.31","60.30","60.31","60.30","0.02%"
"10/24/2013","60.30","60.31","60.31","60.30","-0.03%"
"10/23/2013","60.32","60.33","60.33","60.32","-0.02%"
"10/22/2013","60.33","59.31","60.33","59.31","1.72%"
"10/21/2013","59.31","59.80","59.80","59.31","-0.82%"
"10/18/2013","59.80","59.81","59.81","59.80","-0.03%"
"10/17/2013","59.82","59.81","59.82","59.81","0.03%"
"10/16/2013","59.80","59.80","59.80","59.80","-0.02%"
"10/15/2013","59.81","61.31","61.31","59.81","-2.45%"
"10/14/2013","61.31","61.31","61.31","61.31","0.02%"
"10/11/2013","61.30","62.31","62.31","61.30","-0.81%"
"10/10/2013","61.80","61.80","61.80","61.80","-0.02%"
"10/09/2013","61.81","61.81","61.81","61.81","-0.79%"
"10/08/2013","62.30","62.31","62.31","62.30","-0.03%"
"10/07/2013","62.32","62.81","62.81","62.32","-0.75%"
"10/04/2013","62.79","62.80","62.80","62.79","-0.03%"
"10/03/2013","62.81","63.30","63.30","62.81","-0.81%"
"10/02/2013","63.32","63.79","63.79","63.32","-0.74%"
"10/01/2013","63.79","64.78","64.78","63.79","-1.51%"
"09/30/2013","64.77","64.78","64.78","64.77","-0.03%"
"09/27/2013","64.79","64.28","64.79","64.28","0.81%"
"09/26/2013","64.27","64.28","64.28","64.27","-0.02%"
"09/25/2013","64.28","64.78","64.78","64.28","-0.77%"
"09/24/2013","64.78","62.79","64.78","62.79","3.14%"
"09/23/2013","62.81","64.28","64.28","62.81","-2.26%"
"09/20/2013","64.26","58.78","64.26","58.78","9.33%"
"09/19/2013","58.78","58.78","58.78","58.78","-5.58%"
"09/18/2013","62.25","63.77","63.77","62.25","-2.38%"
"09/17/2013","63.77","64.82","64.82","63.77","-1.60%"
"09/16/2013","64.81","66.25","66.25","64.81","-2.17%"
"09/13/2013","66.25","67.26","67.26","66.25","-1.50%"
"09/12/2013","67.26","70.22","70.22","67.26","-4.22%"
"09/11/2013","70.22","70.72","70.72","70.22","-0.68%"
"09/10/2013","70.70","72.21","72.21","70.70","-2.09%"
"09/09/2013","72.21","73.19","73.19","72.21","-1.35%"
"09/06/2013","73.20","74.20","74.20","73.20","-1.33%"
"09/05/2013","74.19","74.20","74.20","74.19","-0.01%"
"09/04/2013","74.20","74.20","74.20","74.20","0.01%"
"09/03/2013","74.19","72.23","74.19","72.23","2.71%"
"09/02/2013","72.23","72.23","72.23","72.23","0.01%"
"08/30/2013","72.22","72.22","72.22","72.22","0.00%"
"08/29/2013","72.22","72.22","72.22","72.22","0.01%"
"08/28/2013","72.21","71.23","72.21","71.23","1.38%"
"08/27/2013","71.23","67.75","71.23","67.75","5.14%"
"08/26/2013","67.75","67.75","67.75","67.75","-0.01%"
"08/23/2013","67.76","68.26","68.26","67.76","-0.73%"
"08/22/2013","68.26","68.77","68.77","68.26","-0.73%"
"08/21/2013","68.76","67.76","68.76","67.76","1.46%"
"08/20/2013","67.77","65.78","67.77","65.78","3.04%"
"08/19/2013","65.77","64.78","65.77","64.78","1.54%"
"08/16/2013","64.77","64.28","64.77","64.28","0.81%"
"08/15/2013","64.25","63.29","64.25","63.29","1.52%"
"08/14/2013","63.29","63.78","63.78","63.29","-0.77%"
"08/13/2013","63.78","63.28","63.78","63.28","0.79%"
"08/12/2013","63.28","63.28","63.28","63.28","0.00%"
"08/09/2013","63.28","63.28","63.28","63.28","0.00%"
"08/08/2013","63.28","63.28","63.28","63.28","0.00%"
"08/07/2013","63.28","62.29","63.28","62.29","1.59%"
"08/06/2013","62.29","62.79","62.79","62.29","-0.80%"
"08/05/2013","62.79","62.79","62.79","62.79","0.02%"
"08/02/2013","62.78","63.29","63.29","62.78","-0.02%"
"08/01/2013","62.79","62.79","62.79","62.79","-0.79%"
"07/31/2013","63.29","63.29","63.29","63.29","0.00%"
"07/30/2013","63.29","63.29","63.29","63.29","0.00%"
"07/29/2013","63.29","63.29","63.29","63.29","0.03%"
"07/26/2013","63.27","63.78","63.78","63.27","-0.82%"
"07/25/2013","63.79","62.79","63.79","62.79","1.59%"
"07/23/2013","62.79","62.79","62.79","62.79","0.00%"
"07/22/2013","62.79","63.78","63.78","62.79","-1.55%"
"07/19/2013","63.78","63.79","63.79","63.78","0.00%"
"07/18/2013","63.78","64.28","64.28","63.78","-0.81%"
"07/17/2013","64.30","65.78","65.78","64.30","-2.25%"
"07/16/2013","65.78","66.76","66.76","65.78","-1.47%"
"07/15/2013","66.76","67.75","67.75","66.76","-1.46%"
"07/12/2013","67.75","70.23","70.23","67.75","-3.56%"
"07/11/2013","70.25","74.72","74.72","70.25","-5.97%"
"07/10/2013","74.71","74.72","74.72","74.71","0.00%"
"07/09/2013","74.71","75.72","75.72","74.71","-1.33%"
"07/08/2013","75.72","76.20","76.20","76.20","-0.62%"
"07/05/2013","76.19","76.70","76.70","76.19","-0.66%"
"07/04/2013","76.70","76.70","76.70","76.70","0.00%"
"07/03/2013","76.70","79.18","79.18","76.70","-3.12%"
"07/02/2013","79.17","80.16","80.16","79.17","-1.22%"
"07/01/2013","80.15","82.62","82.62","80.15","-4.69%"
"06/28/2013","84.09","85.10","85.10","84.09","-1.18%"
"06/27/2013","85.09","86.60","86.60","85.09","-1.73%"
"06/26/2013","86.59","87.10","87.10","86.59","-0.59%"
"06/25/2013","87.10","90.08","90.08","87.10","-3.30%"
"06/24/2013","90.07","80.65","90.07","80.65","11.69%"
"06/21/2013","80.64","79.17","80.65","79.17","1.87%"
"06/20/2013","79.16","72.09","79.16","72.09","13.54%"
"06/19/2013","69.72","69.73","69.73","69.64","0.00%"
"06/18/2013","69.72","68.24","69.72","68.24","2.17%"
"06/17/2013","68.24","68.24","68.24","68.24","-0.01%"
"06/14/2013","68.25","70.21","70.21","68.25","-2.82%"
"06/13/2013","70.23","71.21","71.21","70.23","-1.38%"
"06/12/2013","71.21","73.20","73.20","71.21","-2.71%"
"06/11/2013","73.20","70.73","73.20","70.73","3.50%"
"06/10/2013","70.72","69.24","70.72","69.24","2.14%"
"06/07/2013","69.24","69.24","69.24","69.24","2.22%"
"06/06/2013","67.74","67.74","67.74","67.74","-0.01%"
"06/05/2013","67.74","67.74","67.74","67.74","0.01%"
"06/04/2013","67.73","67.73","67.73","67.73","0.01%"
"06/03/2013","67.73","67.23","67.73","67.23","0.73%"
"05/31/2013","67.24","65.75","67.24","65.75","2.26%"
"05/30/2013","65.75","65.75","65.75","65.75","0.02%"
"05/29/2013","65.74","65.75","65.75","65.74","-0.01%"
"05/28/2013","65.75","64.25","65.75","64.25","2.33%"
"05/27/2013","64.25","64.25","64.25","64.25","0.00%"
"05/24/2013","64.24","64.24","64.24","64.24","0.00%"
"05/23/2013","64.25","62.75","64.25","62.75","2.42%"
"05/22/2013","62.73","62.23","62.73","62.23","0.83%"
"05/21/2013","62.21","61.72","62.21","61.72","0.83%"
"05/20/2013","61.70","61.70","61.70","61.70","0.09%"
"05/17/2013","61.64","61.64","61.64","61.64","0.03%"
"05/16/2013","61.62","61.62","61.62","61.62","0.03%"
"05/15/2013","61.61","61.61","61.61","61.61","0.04%"
"05/14/2013","61.58","61.58","61.58","61.58","0.03%"
"05/13/2013","61.56","61.56","61.56","61.56","0.09%"
"05/10/2013","61.51","61.51","61.51","61.51","0.03%"
"05/09/2013","61.49","61.49","61.49","61.49","0.03%"
"05/08/2013","61.47","61.47","61.47","61.47","0.03%"
"05/07/2013","61.45","61.95","61.95","61.45","-0.78%"
"05/06/2013","61.93","61.93","61.93","61.93","0.10%"
"05/03/2013","61.87","61.87","61.87","61.87","0.03%"
"05/02/2013","61.85","62.35","62.35","61.85","-0.78%"
"05/01/2013","62.33","62.33","62.33","62.33","0.03%"
"04/30/2013","62.31","62.31","62.31","62.31","0.03%"
"04/29/2013","62.29","62.79","62.79","62.29","-0.71%"
"04/26/2013","62.74","62.74","62.74","62.74","0.04%"
"04/25/2013","62.71","63.21","63.21","62.71","-0.75%"
"04/24/2013","63.19","63.19","63.19","63.19","0.03%"
"04/23/2013","63.17","63.42","63.42","63.17","-0.37%"
"04/22/2013","63.40","62.65","63.40","62.65","1.30%"
"04/19/2013","62.59","61.59","62.59","61.59","1.63%"
"04/18/2013","61.59","61.59","61.59","61.59","0.03%"
"04/17/2013","61.57","61.57","61.57","61.57","0.04%"
"04/16/2013","61.54","59.11","61.54","59.11","0.01%"
"04/15/2013","61.54","61.54","61.54","61.54","-0.67%"
"04/11/2013","61.95","63.43","63.43","63.43","-2.30%"
"04/10/2013","63.41","63.41","63.41","63.41","0.06%"
"04/09/2013","63.37","63.37","63.37","63.37","0.00%"
"04/08/2013","63.37","64.12","64.12","63.37","-1.08%"
"04/05/2013","64.06","64.06","64.06","64.06","0.03%"
"04/04/2013","64.04","64.04","64.04","64.04","0.03%"
"04/03/2013","64.02","63.75","64.02","63.75","0.43%"
"04/02/2013","63.75","63.75","63.75","63.75","0.03%"
"04/01/2013","63.73","63.73","63.73","63.73","0.10%"
"03/29/2013","63.67","63.67","63.67","63.67","0.03%"
"03/28/2013","63.65","63.65","63.65","63.65","0.04%"
"03/27/2013","63.63","63.14","63.63","63.14","0.82%"
"03/26/2013","63.11","63.11","63.11","63.11","0.03%"
"03/25/2013","63.09","62.61","63.09","62.61","0.89%"
"03/22/2013","62.54","62.54","62.54","62.54","0.02%"
"03/21/2013","62.53","62.53","62.53","62.53","0.04%"
"03/20/2013","62.50","64.24","64.24","62.50","-2.02%"
"03/19/2013","63.78","64.27","64.27","63.78","-0.74%"
"03/18/2013","64.26","63.76","64.26","63.76","0.88%"
"03/15/2013","63.70","63.70","63.70","63.70","0.03%"
"03/14/2013","63.68","63.68","63.68","63.68","0.03%"
"03/13/2013","63.67","63.67","63.67","63.67","0.03%"
"03/12/2013","63.65","63.65","63.65","63.65","0.03%"
"03/11/2013","63.63","63.63","63.63","63.63","-2.16%"
"03/08/2013","65.03","65.03","65.03","65.03","0.00%"
"03/07/2013","65.03","65.03","65.03","65.03","-1.48%"
"03/06/2013","66.01","66.01","66.01","66.01","0.03%"
"03/05/2013","65.99","65.99","65.99","65.99","0.03%"
"03/04/2013","65.97","65.97","65.97","65.97","0.09%"
"03/01/2013","65.91","65.91","65.91","65.91","0.03%"
"02/28/2013","65.89","65.89","65.89","65.89","0.79%"
"02/27/2013","65.38","65.38","65.38","65.38","0.05%"
"02/26/2013","65.35","65.35","65.35","65.35","0.02%"
"02/25/2013","65.33","65.33","65.33","65.33","0.09%"
"02/22/2013","65.27","65.27","65.27","65.27","0.02%"
"02/21/2013","65.26","65.26","65.26","65.26","0.80%"
"02/20/2013","64.74","64.74","64.74","64.74","0.04%"
"02/19/2013","64.72","64.72","64.72","64.72","0.03%"
"02/18/2013","64.70","64.70","64.70","64.70","0.10%"
"02/15/2013","64.64","64.64","64.64","64.64","0.03%"
"02/14/2013","64.62","64.62","64.62","64.62","0.03%"
"02/13/2013","64.60","64.60","64.60","64.60","0.02%"
