"Date","Price","Open","High","Low","Change %"
"12/12/2024","71.23","71.23","71.23","71.22","0.00%"
"12/11/2024","71.23","71.23","71.23","71.23","-0.01%"
"12/10/2024","71.24","71.24","71.24","71.23","0.01%"
"12/09/2024","71.23","71.23","71.24","71.23","-1.37%"
"12/06/2024","72.22","72.22","72.22","72.22","0.00%"
"12/05/2024","72.22","72.22","72.22","72.22","-1.37%"
"12/04/2024","73.22","73.22","73.22","73.21","-0.66%"
"12/03/2024","73.71","73.71","73.72","73.71","-1.33%"
"12/02/2024","74.70","74.70","74.70","74.69","-0.69%"
"11/29/2024","75.22","75.22","75.23","75.22","0.01%"
"11/28/2024","75.21","75.21","75.21","75.21","1.32%"
"11/27/2024","74.23","74.23","74.23","74.23","0.04%"
"11/26/2024","74.20","74.20","74.21","74.20","0.64%"
"11/25/2024","73.73","73.73","73.73","73.73","0.68%"
"11/22/2024","73.23","73.23","73.23","73.23","0.00%"
"11/21/2024","73.23","73.23","73.23","73.23","0.04%"
"11/20/2024","73.20","73.20","73.20","73.20","-0.10%"
"11/19/2024","73.27","73.27","73.27","73.26","0.05%"
"11/18/2024","73.23","73.23","73.23","73.22","2.78%"
"11/15/2024","71.25","71.25","71.25","71.25","1.45%"
"11/14/2024","70.23","70.23","70.24","70.23","-0.03%"
"11/13/2024","70.25","70.25","70.25","70.25","1.52%"
"11/12/2024","69.20","69.20","69.20","69.20","0.67%"
"11/11/2024","68.74","68.74","68.74","68.74","-0.07%"
"11/08/2024","68.79","68.79","68.79","68.78","-2.80%"
"11/07/2024","70.77","70.77","70.77","70.77","-1.97%"
"11/06/2024","72.19","72.19","72.19","72.18","-0.06%"
"11/05/2024","72.23","72.23","72.23","72.22","0.63%"
"11/04/2024","71.78","71.78","71.79","71.78","0.76%"
"11/01/2024","71.24","71.24","71.27","71.24","2.87%"
"10/31/2024","69.25","69.25","69.26","69.25","-0.04%"
"10/30/2024","69.28","69.28","69.28","69.25","0.04%"
"10/29/2024","69.25","69.25","69.26","69.25","0.00%"
"10/28/2024","69.25","69.25","69.26","69.25","0.68%"
"10/25/2024","68.78","68.78","68.78","68.78","-1.45%"
"10/24/2024","69.79","69.79","69.79","69.79","-0.64%"
"10/23/2024","70.24","70.24","70.24","70.24","0.00%"
"10/22/2024","70.24","70.24","70.25","70.24","3.68%"
"10/21/2024","67.75","67.75","67.75","67.74","-0.03%"
"10/18/2024","67.77","67.77","67.79","67.77","0.01%"
"10/17/2024","67.76","67.76","67.76","67.76","-0.78%"
"10/16/2024","68.29","68.29","68.29","68.29","0.01%"
"10/15/2024","68.28","68.28","68.28","68.28","-2.11%"
"10/14/2024","69.75","69.75","69.76","69.75","0.00%"
"10/11/2024","69.75","69.75","69.76","69.75","-0.01%"
"10/10/2024","69.76","69.27","69.76","69.27","-2.12%"
"10/09/2024","71.27","69.28","69.28","69.28","2.87%"
"10/08/2024","69.28","69.28","69.28","69.28","1.54%"
"10/07/2024","68.23","68.23","68.23","68.23","-1.49%"
"10/04/2024","69.26","69.26","69.26","69.25","0.00%"
"10/03/2024","69.26","69.26","72.71","69.26","0.00%"
"10/02/2024","69.26","69.26","69.26","69.25","0.74%"
"10/01/2024","68.75","68.75","68.80","68.75","0.00%"
"09/30/2024","68.75","68.75","68.75","65.94","-0.04%"
"09/27/2024","68.78","68.78","68.78","68.78","-0.01%"
"09/26/2024","68.79","68.79","68.80","68.79","-1.38%"
"09/25/2024","69.75","69.75","69.75","69.75","-0.75%"
"09/24/2024","70.28","70.28","70.28","70.24","0.00%"
"09/23/2024","70.28","70.28","70.28","68.13","0.01%"
"09/20/2024","70.27","70.27","70.27","70.25","3.75%"
"09/19/2024","67.73","67.73","67.73","66.29","0.00%"
"09/18/2024","67.73","67.73","67.73","65.58","-0.75%"
"09/17/2024","68.24","68.24","68.24","68.24","-1.46%"
"09/16/2024","69.25","69.25","69.25","69.25","-1.45%"
"09/13/2024","70.27","70.27","70.27","70.25","-1.32%"
"09/12/2024","71.21","71.21","71.22","71.21","-1.41%"
"09/11/2024","72.23","72.23","72.23","72.16","2.15%"
"09/10/2024","70.71","70.71","70.71","70.71","-0.67%"
"09/09/2024","71.19","71.19","71.20","71.19","0.64%"
"09/06/2024","70.74","70.74","70.74","70.73","0.03%"
"09/05/2024","70.72","70.72","70.74","70.72","-0.03%"
"09/04/2024","70.74","70.74","70.74","70.74","0.17%"
"09/03/2024","70.62","68.23","68.23","70.62","5.02%"
"09/02/2024","67.25","67.25","67.26","67.25","-0.03%"
"08/30/2024","67.27","67.27","71.73","67.26","-0.01%"
"08/29/2024","67.28","67.28","67.28","67.26","0.01%"
"08/28/2024","67.27","67.27","67.27","67.27","0.01%"
"08/27/2024","67.26","67.26","67.26","67.26","-0.04%"
"08/26/2024","67.29","67.29","67.29","67.28","-4.21%"
"08/23/2024","70.25","70.25","70.25","70.25","-1.36%"
"08/22/2024","71.22","71.22","71.22","71.21","-0.71%"
"08/21/2024","71.73","71.73","71.74","71.73","-0.01%"
"08/20/2024","71.74","71.74","71.74","71.74","0.00%"
"08/19/2024","71.74","71.74","71.74","71.74","-1.36%"
"08/16/2024","72.73","72.73","72.76","72.73","-4.55%"
"08/15/2024","76.20","76.20","76.20","76.20","-3.75%"
"08/14/2024","79.17","79.17","79.17","78.19","0.00%"
"08/13/2024","79.17","79.17","79.18","79.17","0.64%"
"08/12/2024","78.67","78.67","78.68","78.67","-1.87%"
"08/09/2024","80.17","80.17","80.17","80.17","-0.02%"
"08/08/2024","80.19","80.19","80.19","80.18","1.31%"
"08/07/2024","79.15","79.15","79.16","79.15","-1.21%"
"08/06/2024","80.12","80.12","80.12","80.12","-2.51%"
"08/05/2024","82.18","82.18","82.20","82.18","6.45%"
"08/02/2024","77.20","77.20","77.21","77.20","3.35%"
"08/01/2024","74.70","74.70","74.70","74.70","-0.66%"
"07/31/2024","75.20","75.20","75.20","74.72","0.00%"
"07/30/2024","75.20","75.20","75.21","75.20","0.63%"
"07/29/2024","74.73","74.73","74.73","74.73","-1.28%"
"07/26/2024","75.70","75.70","75.70","75.70","-0.70%"
"07/25/2024","76.23","76.23","76.23","76.23","4.10%"
"07/24/2024","73.23","73.23","73.25","73.23","0.00%"
"07/23/2024","73.23","73.23","73.23","73.23","-3.89%"
"07/22/2024","76.19","76.19","76.20","76.19","2.70%"
"07/19/2024","74.19","74.19","76.68","74.19","0.00%"
"07/18/2024","74.19","74.19","74.19","74.19","2.04%"
"07/17/2024","72.71","72.71","72.71","72.71","-0.05%"
"07/16/2024","72.75","72.75","72.75","72.72","1.42%"
"07/15/2024","71.73","71.73","71.73","71.72","0.01%"
"07/12/2024","71.72","71.72","71.73","71.72","-0.03%"
"07/11/2024","71.74","71.74","71.80","71.74","-1.36%"
"07/10/2024","72.73","72.73","72.73","72.73","0.01%"
"07/09/2024","72.72","72.72","72.72","72.72","-1.33%"
"07/08/2024","73.70","73.70","73.70","73.70","-0.70%"
"07/05/2024","74.22","74.22","74.22","74.22","-0.66%"
"07/04/2024","74.71","74.71","74.71","74.71","-1.29%"
"07/03/2024","75.69","75.69","75.69","75.69","-1.96%"
"07/02/2024","77.20","77.20","77.22","77.20","-1.24%"
"07/01/2024","78.17","78.17","78.17","78.16","0.00%"
"06/28/2024","78.17","78.17","78.17","78.17","0.00%"
"06/27/2024","78.17","78.17","78.17","78.17","0.01%"
