"Date","Price","Open","High","Low","Change %"
"12/29/2020","17.17","17.54","17.54","17.17","0.00%"
"12/28/2020","17.17","17.55","17.55","17.17","0.00%"
"12/25/2020","17.17","17.55","17.55","17.17","0.00%"
"12/24/2020","17.17","17.54","17.54","17.17","0.00%"
"12/23/2020","17.17","17.55","17.55","17.17","0.00%"
"12/22/2020","17.17","17.55","17.55","17.17","0.00%"
"12/21/2020","17.17","17.55","17.55","17.17","0.70%"
"12/18/2020","17.05","17.55","17.55","17.05","0.00%"
"12/17/2020","17.05","17.54","17.54","17.05","0.00%"
"12/16/2020","17.05","17.55","17.55","17.05","-1.39%"
"12/15/2020","17.29","17.54","17.54","17.29","2.92%"
"12/14/2020","16.80","17.55","17.55","16.80","0.00%"
"12/11/2020","16.80","17.55","17.55","16.80","0.00%"
"12/10/2020","16.80","17.55","17.55","16.80","0.00%"
"12/09/2020","16.80","17.55","17.55","16.80","-2.89%"
"12/08/2020","17.30","17.55","17.55","17.30","0.00%"
"12/07/2020","17.30","17.55","17.55","17.30","0.00%"
"12/04/2020","17.30","17.55","17.55","17.30","0.00%"
"12/03/2020","17.30","17.55","17.55","17.30","-1.42%"
"12/02/2020","17.55","17.55","17.55","17.55","0.00%"
"12/01/2020","17.55","17.55","17.55","17.55","0.00%"
"11/30/2020","17.55","17.55","17.55","17.55","-0.06%"
"11/27/2020","17.56","17.55","17.56","17.55","0.00%"
"11/26/2020","17.56","17.55","17.56","17.55","0.00%"
"11/25/2020","17.56","17.55","17.56","17.55","-0.34%"
"11/24/2020","17.62","17.56","17.62","17.56","0.00%"
"11/23/2020","17.62","17.56","17.62","17.56","0.00%"
"11/20/2020","17.62","17.56","17.62","17.56","0.34%"
"11/19/2020","17.56","17.56","17.56","17.56","0.00%"
"11/18/2020","17.56","17.56","17.56","17.56","0.00%"
"11/17/2020","17.56","17.56","17.56","17.56","0.00%"
"11/16/2020","17.56","17.56","17.56","17.56","0.00%"
"11/13/2020","17.56","17.56","17.56","17.56","0.00%"
"11/12/2020","17.56","17.56","17.56","17.56","0.00%"
"11/11/2020","17.56","17.56","17.56","17.56","-1.35%"
"11/10/2020","17.80","17.56","17.80","17.56","0.00%"
"11/09/2020","17.80","17.56","17.80","17.56","0.00%"
"11/06/2020","17.80","17.56","17.80","17.56","0.00%"
"11/05/2020","17.80","17.56","17.80","17.56","-1.44%"
"11/04/2020","18.06","17.56","18.06","17.56","0.06%"
"11/03/2020","18.05","17.56","18.05","17.56","-0.06%"
"11/02/2020","18.06","18.05","18.06","17.56","0.06%"
"10/30/2020","18.05","18.05","18.05","17.56","0.00%"
"10/29/2020","18.05","17.56","18.05","17.56","0.00%"
"10/28/2020","18.05","17.56","18.05","17.56","1.69%"
"10/27/2020","17.75","17.56","17.75","17.56","0.00%"
"10/26/2020","17.75","17.56","17.75","17.56","0.00%"
"10/23/2020","17.75","17.56","17.75","17.56","0.06%"
"10/22/2020","17.74","17.56","17.74","17.56","0.00%"
"10/21/2020","17.74","17.56","17.74","17.56","-0.39%"
"10/20/2020","17.81","17.56","17.81","17.56","1.42%"
"10/19/2020","17.56","17.56","17.56","17.56","0.00%"
"10/16/2020","17.56","17.56","17.56","17.56","0.00%"
"10/15/2020","17.56","17.56","17.56","17.56","-2.77%"
"10/14/2020","18.06","17.56","18.06","17.56","0.00%"
"10/13/2020","18.06","17.56","18.06","17.56","-0.50%"
"10/12/2020","18.15","17.56","18.15","17.56","0.00%"
"10/09/2020","18.15","17.56","18.15","17.56","-0.82%"
"10/08/2020","18.30","17.56","18.30","17.56","0.00%"
"10/07/2020","18.30","17.56","18.30","17.56","0.00%"
"10/06/2020","18.30","17.56","18.30","17.56","0.00%"
"10/05/2020","18.30","17.56","18.30","17.56","-0.71%"
"10/02/2020","18.43","17.56","18.43","17.56","0.00%"
"10/01/2020","18.43","17.56","18.43","17.56","0.05%"
"09/30/2020","18.42","17.56","18.42","17.56","-0.05%"
"09/29/2020","18.43","17.56","18.43","17.56","-0.65%"
"09/28/2020","18.55","17.56","18.55","17.56","0.00%"
"09/25/2020","18.55","17.56","18.55","17.56","0.00%"
"09/24/2020","18.55","17.56","18.55","17.56","0.00%"
"09/23/2020","18.55","17.55","18.55","17.55","0.00%"
"09/22/2020","18.55","18.05","18.55","18.05","0.00%"
"09/21/2020","18.55","17.55","18.55","17.55","4.98%"
"09/18/2020","17.67","17.55","17.67","17.55","0.00%"
"09/17/2020","17.67","17.55","17.67","17.55","-0.06%"
"09/16/2020","17.68","17.55","17.68","17.55","0.00%"
"09/15/2020","17.68","17.55","17.68","17.55","-0.67%"
"09/14/2020","17.80","17.55","17.80","17.55","0.00%"
"09/11/2020","17.80","17.55","17.80","17.55","0.00%"
"09/10/2020","17.80","17.55","17.80","17.55","-1.39%"
"09/09/2020","18.05","17.56","18.05","17.56","0.00%"
"09/08/2020","18.05","17.56","18.05","17.56","0.00%"
"09/07/2020","18.05","17.55","18.05","17.55","0.00%"
"09/04/2020","18.05","20.04","20.04","18.05","-6.43%"
"09/03/2020","19.29","20.04","20.04","19.29","0.00%"
"09/02/2020","19.29","20.04","20.04","19.29","0.00%"
"09/01/2020","19.29","20.04","20.04","19.29","0.00%"
"08/31/2020","19.29","20.04","20.04","19.29","0.00%"
"08/28/2020","19.29","20.04","20.04","19.29","0.00%"
"08/27/2020","19.29","20.04","20.04","19.29","-1.28%"
"08/26/2020","19.54","20.04","20.04","19.54","0.00%"
"08/25/2020","19.54","20.04","20.04","19.54","0.00%"
"08/24/2020","19.54","20.04","20.04","19.54","-0.31%"
"08/21/2020","19.60","20.04","20.04","19.60","0.00%"
"08/20/2020","19.60","20.04","20.04","19.60","0.00%"
"08/19/2020","19.60","20.04","20.04","19.60","0.31%"
"08/18/2020","19.54","20.04","20.04","19.54","0.00%"
"08/17/2020","19.54","20.04","20.04","19.54","0.00%"
"08/14/2020","19.54","20.04","20.04","19.54","0.00%"
"08/13/2020","19.54","20.04","20.04","19.54","0.00%"
"08/12/2020","19.54","20.04","20.04","19.54","0.00%"
"08/11/2020","19.54","20.04","20.04","19.54","-1.86%"
"08/10/2020","19.91","20.04","20.04","19.91","0.00%"
"08/07/2020","19.91","20.04","20.04","19.91","0.00%"
"08/06/2020","19.91","20.04","20.04","19.91","0.00%"
"08/05/2020","19.91","20.04","20.04","19.91","-0.65%"
"08/04/2020","20.04","20.04","20.04","20.04","0.00%"
"08/03/2020","20.04","20.04","20.04","20.04","0.00%"
"07/31/2020","20.04","20.04","20.04","20.04","0.00%"
"07/30/2020","20.04","20.04","20.04","20.04","0.00%"
"07/29/2020","20.04","20.04","20.04","20.04","-2.43%"
"07/28/2020","20.54","20.04","20.54","20.04","-1.15%"
"07/27/2020","20.78","20.04","20.78","20.04","0.00%"
"07/24/2020","20.78","20.04","20.78","20.04","0.00%"
"07/23/2020","20.78","20.04","20.78","20.04","0.00%"
"07/22/2020","20.78","20.04","20.78","20.04","0.00%"
"07/21/2020","20.78","20.04","20.78","20.04","0.00%"
"07/20/2020","20.78","22.52","22.52","20.78","-6.69%"
"07/17/2020","22.27","22.52","22.52","22.27","2.30%"
"07/16/2020","21.77","22.52","22.52","21.77","-1.14%"
"07/15/2020","22.02","22.52","22.52","22.02","-0.03%"
"07/14/2020","22.03","22.52","22.52","22.03","0.03%"
"07/13/2020","22.02","22.52","22.52","22.02","-1.12%"
"07/10/2020","22.27","25.00","25.00","22.27","0.00%"
"07/09/2020","22.27","25.00","25.00","22.27","0.00%"
"07/08/2020","22.27","22.52","22.52","22.27","0.00%"
"07/07/2020","22.27","22.52","22.52","22.27","0.00%"
"07/06/2020","22.27","25.00","25.00","22.27","-5.27%"
"07/03/2020","23.51","25.00","25.00","23.51","-2.04%"
"07/02/2020","24.00","25.00","25.00","24.00","0.00%"
"07/01/2020","24.00","25.00","25.00","24.00","-2.04%"
"06/30/2020","24.50","25.00","25.00","24.50","0.00%"
"06/29/2020","24.50","24.50","24.50","24.50","0.00%"
"06/26/2020","24.50","24.50","24.50","24.50","-0.99%"
"06/25/2020","24.75","25.00","25.00","24.75","0.00%"
"06/24/2020","24.75","25.00","25.00","24.75","-0.96%"
"06/23/2020","24.99","27.47","27.47","24.99","-4.73%"
"06/22/2020","26.23","27.47","27.47","26.23","0.00%"
"06/19/2020","26.23","27.47","27.47","26.23","0.00%"
"06/18/2020","26.23","27.47","27.47","26.23","0.00%"
"06/17/2020","26.23","26.23","26.23","26.23","0.00%"
"06/16/2020","26.23","29.94","29.94","26.23","-1.87%"
"06/15/2020","26.73","25.00","26.73","25.00","2.89%"
"06/12/2020","25.98","25.00","25.98","25.00","-0.04%"
"06/11/2020","25.99","25.00","25.99","25.00","-1.85%"
"06/10/2020","26.48","25.00","26.48","25.00","0.00%"
"06/09/2020","26.48","29.93","29.93","26.48","-8.53%"
"06/08/2020","28.95","29.94","29.94","28.95","-6.40%"
"06/05/2020","30.93","32.66","32.66","30.93","0.00%"
"06/04/2020","30.93","32.40","32.40","32.40","-5.29%"
"06/03/2020","32.66","32.40","32.66","32.40","-1.48%"
"06/02/2020","33.15","32.40","33.15","32.40","0.00%"
"06/01/2020","33.15","37.33","37.33","33.15","-6.91%"
"05/29/2020","35.61","39.80","39.80","35.61","-1.38%"
"05/28/2020","36.11","39.80","39.80","36.11","-4.55%"
"05/27/2020","37.83","39.80","39.80","37.83","-2.55%"
"05/26/2020","38.82","39.80","39.80","38.82","-0.61%"
"05/25/2020","39.06","39.80","39.80","39.06","0.00%"
"05/22/2020","39.06","39.80","39.80","39.06","1.93%"
"05/21/2020","38.32","39.79","39.79","38.32","0.00%"
"05/20/2020","38.32","42.26","42.26","38.32","-7.71%"
"05/19/2020","41.52","44.72","44.72","41.52","-4.02%"
"05/18/2020","43.26","44.72","44.72","43.26","1.19%"
"05/15/2020","42.75","44.71","44.71","42.75","0.00%"
"05/14/2020","42.75","42.25","42.75","42.25","2.96%"
"05/13/2020","41.52","42.25","42.25","41.52","0.00%"
